,Date,1 month,2 months,3 months,6 months,1 year,3 years,5 years
49,2002-03-15,0.18317098915576935,0.18193896114826202,0.18093393743038177,0.17879769206047058,0.18090617656707764,,
50,2002-03-18,0.18318960070610046,0.18215137720108032,0.1811489760875702,0.1790684461593628,0.1813131719827652,,
51,2002-03-19,0.18259556591510773,0.18160586059093475,0.18059492111206055,0.17867830395698547,0.18104961514472961,0.2058202475309372,
52,2002-03-20,0.18179075419902802,0.18086296319961548,0.17953833937644958,0.17774204909801483,0.18039752542972565,,
53,2002-03-21,0.1845902055501938,0.18356657028198242,0.18267972767353058,0.18059946596622467,0.18216513097286224,,
54,2002-03-22,0.1848779171705246,0.18439190089702606,0.18385708332061768,0.18263785541057587,0.18427257239818573,,
55,2002-03-25,0.1847361922264099,0.18427391350269318,0.1839417815208435,0.1827584207057953,0.1846628338098526,,
56,2002-03-26,0.18473172187805176,0.18443433940410614,0.1838245689868927,0.18315351009368896,0.18518927693367004,,
57,2002-03-27,0.18452085554599762,0.18422433733940125,0.1836542785167694,0.18255336582660675,0.1835344284772873,,
58,2002-03-28,0.18420544266700745,0.1838209331035614,0.18340805172920227,0.18225030601024628,0.18325483798980713,,
59,2002-04-01,0.1844019591808319,0.18410779535770416,0.1839313805103302,0.18266761302947998,0.1837693601846695,0.20788224041461945,
60,2002-04-02,0.1840001493692398,0.18380022048950195,0.183574840426445,0.18258661031723022,0.18358512222766876,,
61,2002-04-03,0.18369126319885254,0.18359264731407166,0.18347667157649994,0.18315304815769196,0.18460001051425934,,
62,2002-04-04,0.1837819516658783,0.1836957037448883,0.18363896012306213,0.1832304149866104,0.18435071408748627,,
63,2002-04-05,0.18342053890228271,0.18321026861667633,0.18323728442192078,0.18308749794960022,0.18459302186965942,,
64,2002-04-08,0.1834653615951538,0.18344570696353912,0.18351954221725464,0.1837194561958313,0.18575716018676758,,
65,2002-04-09,0.18317440152168274,0.1830148547887802,0.18299613893032074,0.1830485761165619,0.1846088021993637,,
66,2002-04-10,0.1832025796175003,0.18305735290050507,0.18291926383972168,0.18295498192310333,0.18487021327018738,,
67,2002-04-11,0.1829778552055359,0.18270809948444366,0.18255698680877686,0.18242183327674866,0.18443512916564941,,
68,2002-04-12,0.18267668783664703,0.18254871666431427,0.18235650658607483,0.18194399774074554,0.18373414874076843,,
69,2002-04-15,0.18313288688659668,0.1831112951040268,0.18305690586566925,0.18302598595619202,0.18531225621700287,,
70,2002-04-16,0.1828821301460266,0.18286512792110443,0.18284542858600616,0.18267694115638733,0.18506228923797607,,
71,2002-04-17,0.18264521658420563,0.18239974975585938,0.18236136436462402,0.18228451907634735,0.185251384973526,0.21405571699142456,
72,2002-04-18,0.1847265511751175,0.1850479543209076,0.1852472722530365,0.18588922917842865,0.19001233577728271,0.22105206549167633,
73,2002-04-19,0.18442726135253906,0.18485905230045319,0.18492230772972107,0.1858140230178833,0.1897042840719223,0.22115662693977356,
74,2002-04-22,0.1849556714296341,0.18563993275165558,0.18609397113323212,0.18746015429496765,0.19324131309986115,0.23143602907657623,
75,2002-04-23,0.18485939502716064,0.1854013055562973,0.1859632134437561,0.1875409334897995,0.19453231990337372,0.23425742983818054,
76,2002-04-24,0.1844773292541504,0.18500156700611115,0.1854996234178543,0.18713904917240143,0.19385181367397308,0.23368383944034576,
77,2002-04-25,0.18477816879749298,0.18506479263305664,0.18594329059123993,0.18807090818881989,0.1952434629201889,0.2339330017566681,
78,2002-04-26,0.1847919374704361,0.18567538261413574,0.1865820735692978,0.18958233296871185,0.19810180366039276,0.23615553975105286,
79,2002-04-29,0.1846887618303299,0.18580347299575806,0.18653184175491333,0.19030742347240448,0.19909369945526123,0.2366795688867569,
80,2002-04-30,0.18329580128192902,0.18439725041389465,0.18534164130687714,0.1891145259141922,0.1981956958770752,0.23719806969165802,
81,2002-05-02,0.18459974229335785,0.18514962494373322,0.18607141077518463,0.18999025225639343,0.20089776813983917,0.24249228835105896,
82,2002-05-03,0.1840789020061493,0.18495582044124603,0.18580001592636108,0.18945607542991638,0.20052841305732727,0.2421872466802597,
83,2002-05-06,0.18384820222854614,0.18465305864810944,0.18535445630550385,0.18890097737312317,0.19980278611183167,0.24148611724376678,
84,2002-05-07,0.18370862305164337,0.18470565974712372,0.18531949818134308,0.1888018250465393,0.19987280666828156,0.2436818927526474,
85,2002-05-08,0.18334516882896423,0.18423514068126678,0.1849421113729477,0.18835873901844025,0.2006581723690033,0.24601057171821594,
86,2002-05-09,0.183607816696167,0.18425646424293518,0.18508678674697876,0.188116192817688,0.20396043360233307,0.2559991180896759,
87,2002-05-10,0.1830267757177353,0.18376727402210236,0.1843443512916565,0.18797889351844788,0.20504723489284515,0.2607097327709198,
88,2002-05-13,0.18331679701805115,0.18399643898010254,0.18527363240718842,0.18990127742290497,0.209563210606575,0.2749972343444824,
89,2002-05-14,0.18387506902217865,0.18449212610721588,0.18507562577724457,0.1890150010585785,0.2077629566192627,0.27655014395713806,
90,2002-05-15,0.1837613880634308,0.1843101531267166,0.18473340570926666,0.18782305717468262,0.20585446059703827,0.2733166217803955,
91,2002-05-16,0.18285246193408966,0.18310761451721191,0.18349730968475342,0.18599431216716766,0.20209291577339172,0.26421308517456055,
92,2002-05-17,0.182963564991951,0.1834264099597931,0.18391647934913635,0.186626136302948,0.20304331183433533,0.26190701127052307,
93,2002-05-20,0.18304061889648438,0.18354983627796173,0.1839761584997177,0.1866217404603958,0.20293094217777252,0.25795865058898926,
94,2002-05-21,0.18272680044174194,0.18366050720214844,0.18412627279758453,0.18691964447498322,0.20412032306194305,0.2605278491973877,
95,2002-05-22,0.1833871304988861,0.18427298963069916,0.18497253954410553,0.18861602246761322,0.2081451267004013,0.269569456577301,
96,2002-05-23,0.18317753076553345,0.18361876904964447,0.1841304451227188,0.18865381181240082,0.20751401782035828,0.2684604227542877,
97,2002-05-24,0.18316146731376648,0.18336673080921173,0.1836272031068802,0.18756595253944397,0.20573635399341583,0.2579922676086426,
98,2002-05-27,0.18339072167873383,0.18348824977874756,0.18373891711235046,0.18759168684482574,0.2060989886522293,0.2584674060344696,
99,2002-05-28,0.18270324170589447,0.1829710453748703,0.18308323621749878,0.18611876666545868,0.20309244096279144,0.2573215961456299,
100,2002-05-29,0.18218596279621124,0.1822926253080368,0.18247391283512115,0.18528331816196442,0.2008734494447708,0.25749635696411133,
101,2002-05-31,0.18195736408233643,0.18171098828315735,0.18160970509052277,0.18465682864189148,0.19961173832416534,0.2576737403869629,
102,2002-06-03,0.18074095249176025,0.18070077896118164,0.1807936578989029,0.1848539263010025,0.20221887528896332,0.2619403004646301,
103,2002-06-04,0.17858180403709412,0.18040016293525696,0.1824362576007843,0.18865759670734406,0.21089990437030792,0.28394728899002075,
104,2002-06-05,0.17811694741249084,0.17963653802871704,0.1815001219511032,0.18877816200256348,0.2087247222661972,0.2825298011302948,
105,2002-06-06,0.1810668557882309,0.18362922966480255,0.1865260899066925,0.19547337293624878,0.21746087074279785,0.2891576886177063,
106,2002-06-07,0.18291592597961426,0.1853960156440735,0.18724223971366882,0.1949438899755478,0.2186872661113739,0.29130449891090393,
107,2002-06-10,0.18273583054542542,0.18325959146022797,0.184421569108963,0.1909487545490265,0.2138364166021347,0.2876562476158142,
108,2002-06-11,0.18514353036880493,0.18811622262001038,0.19106607139110565,0.20125572383403778,0.22977980971336365,0.303376704454422,
109,2002-06-12,0.20487290620803833,0.20800507068634033,0.21119804680347443,0.22163493931293488,0.25294241309165955,0.33376574516296387,
110,2002-06-13,0.19125179946422577,0.1981060653924942,0.20468850433826447,0.22154517471790314,0.2601109445095062,0.3364388942718506,
111,2002-06-14,0.1924009621143341,0.19835539162158966,0.20534966886043549,0.22701029479503632,0.27452850341796875,0.3430520296096802,
112,2002-06-17,0.18739891052246094,0.1910707801580429,0.1960165798664093,0.21476049721240997,0.2665085196495056,0.3397221565246582,
113,2002-06-18,0.18869340419769287,0.19387733936309814,0.19918565452098846,0.22607558965682983,0.26847079396247864,0.3318015933036804,
114,2002-06-19,0.18765462934970856,0.1930413693189621,0.19992764294147491,0.2356695532798767,0.2862813472747803,0.34356725215911865,
115,2002-06-20,0.18954339623451233,0.1967441737651825,0.2055014967918396,0.23764318227767944,0.29045796394348145,0.34428679943084717,
116,2002-06-21,0.20409655570983887,0.21602918207645416,0.22578787803649902,0.259541392326355,0.31384047865867615,0.3626774847507477,
117,2002-06-24,0.19619984924793243,0.20834673941135406,0.22152140736579895,0.2533780634403229,0.3024095296859741,0.3535405397415161,
118,2002-06-25,0.19022586941719055,0.2024165242910385,0.21552610397338867,0.24869266152381897,0.29713204503059387,0.3510030508041382,
119,2002-06-26,0.18985100090503693,0.1974756419658661,0.2116750180721283,0.24904078245162964,0.297775536775589,0.3568362295627594,
120,2002-06-27,0.1870688498020172,0.19220004975795746,0.2011084407567978,0.2310098558664322,0.27557024359703064,0.337612122297287,
121,2002-06-28,0.186088427901268,0.19040034711360931,0.19771400094032288,0.22612781822681427,0.262849360704422,0.33495330810546875,
122,2002-07-01,0.18937768042087555,0.1987428516149521,0.20938833057880402,0.24442312121391296,0.286499947309494,0.35790199041366577,
123,2002-07-02,0.18898802995681763,0.19566591084003448,0.20584739744663239,0.24161307513713837,0.290321946144104,0.37018463015556335,
124,2002-07-03,0.18870048224925995,0.19534483551979065,0.20670300722122192,0.2379060685634613,0.2735291123390198,0.35232487320899963,
125,2002-07-04,0.18849802017211914,0.19550028443336487,0.20729202032089233,0.24116967618465424,0.2781788408756256,0.35182732343673706,
126,2002-07-05,0.1887395679950714,0.1953519880771637,0.20745940506458282,0.2455606609582901,0.2808123528957367,0.3488748371601105,
127,2002-07-08,0.1880003958940506,0.19366362690925598,0.20533962547779083,0.2394258975982666,0.2714921832084656,0.34602147340774536,
128,2002-07-10,0.18806111812591553,0.19343148171901703,0.20462945103645325,0.23704929649829865,0.26948633790016174,0.3342404365539551,
129,2002-07-11,0.1869564950466156,0.19090895354747772,0.19940535724163055,0.22983403503894806,0.26392999291419983,0.3273880183696747,
130,2002-07-12,0.1856355220079422,0.18858350813388824,0.19499269127845764,0.22667290270328522,0.25874730944633484,0.3207516074180603,
131,2002-07-15,0.1861967295408249,0.1902732253074646,0.1976165622472763,0.2309785932302475,0.265764445066452,0.32723069190979004,
132,2002-07-16,0.1865168660879135,0.1905781477689743,0.19821126759052277,0.23508766293525696,0.27335089445114136,0.3476005494594574,
133,2002-07-17,0.18278512358665466,0.186100035905838,0.19175505638122559,0.22412356734275818,0.2640151083469391,0.3405507802963257,
134,2002-07-18,0.18279452621936798,0.18574270606040955,0.1899297684431076,0.21588757634162903,0.25264984369277954,0.32675206661224365,
135,2002-07-19,0.18305891752243042,0.18572953343391418,0.18929308652877808,0.2158966064453125,0.25010424852371216,0.3243773877620697,
136,2002-07-22,0.18388181924819946,0.18721970915794373,0.19273732602596283,0.22319385409355164,0.2634340226650238,0.33576500415802,
137,2002-07-23,0.18554694950580597,0.18959133327007294,0.19582629203796387,0.23293232917785645,0.27491557598114014,0.34296852350234985,
138,2002-07-24,0.1843542903661728,0.18826618790626526,0.19324971735477448,0.23010535538196564,0.27214518189430237,0.3383448123931885,
139,2002-07-25,0.18515489995479584,0.1891181617975235,0.19365540146827698,0.2325962334871292,0.2740286588668823,0.33863145112991333,
140,2002-07-26,0.1874741017818451,0.19283033907413483,0.20296533405780792,0.24078260362148285,0.28194278478622437,0.34323403239250183,
141,2002-07-29,0.20704209804534912,0.2129802703857422,0.22380606830120087,0.2649680972099304,0.30357471108436584,0.35481396317481995,
142,2002-07-30,0.20467881858348846,0.21906520426273346,0.23060134053230286,0.26928234100341797,0.29962053894996643,0.3598686456680298,
143,2002-07-31,0.19692030549049377,0.2174631655216217,0.22860945761203766,0.26173630356788635,0.29068511724472046,0.36041441559791565,
144,2002-08-01,0.19795511662960052,0.22145302593708038,0.2311117947101593,0.2621411681175232,0.2895847260951996,0.3514862060546875,
145,2002-08-02,0.18999932706356049,0.21348251402378082,0.22432932257652283,0.25292643904685974,0.2800772190093994,0.34003159403800964,
146,2002-08-05,0.19422470033168793,0.21229171752929688,0.22752121090888977,0.2584683895111084,0.2851138114929199,0.34208574891090393,
147,2002-08-06,0.19000253081321716,0.20441724359989166,0.22500014305114746,0.25586211681365967,0.28464698791503906,0.3422471582889557,
148,2002-08-07,0.18724222481250763,0.20023150742053986,0.21780937910079956,0.24831025302410126,0.27565476298332214,0.3251934051513672,
149,2002-08-08,0.1850878894329071,0.19172006845474243,0.20086848735809326,0.22972071170806885,0.2561153173446655,0.30753234028816223,
150,2002-08-09,0.1893559843301773,0.20038308203220367,0.21387101709842682,0.2448294311761856,0.27102717757225037,0.3107123374938965,
151,2002-08-12,0.1902722865343094,0.20170390605926514,0.21549579501152039,0.24688221514225006,0.27240851521492004,0.31535395979881287,
152,2002-08-13,0.18697530031204224,0.1964191049337387,0.2092319279909134,0.2419472485780716,0.2671993672847748,0.31267058849334717,
153,2002-08-14,0.1854933649301529,0.19412294030189514,0.20570474863052368,0.23583655059337616,0.262315034866333,0.3080500662326813,
154,2002-08-15,0.18646255135536194,0.19581899046897888,0.20854303240776062,0.23918785154819489,0.26548314094543457,0.31651338934898376,
155,2002-08-16,0.18505002558231354,0.19371841847896576,0.2055150270462036,0.23456983268260956,0.26192158460617065,0.3153305947780609,
156,2002-08-19,0.18408401310443878,0.1925787627696991,0.20410150289535522,0.23296239972114563,0.258836030960083,0.30974042415618896,
157,2002-08-20,0.18355683982372284,0.19174771010875702,0.2017299085855484,0.23017072677612305,0.2568110227584839,0.3088035583496094,
158,2002-08-21,0.18332678079605103,0.1908118575811386,0.20126622915267944,0.23112209141254425,0.25861260294914246,0.3073664903640747,
159,2002-08-22,0.18302959203720093,0.1913723200559616,0.20250332355499268,0.23552250862121582,0.2653011679649353,0.3165646195411682,
160,2002-08-23,0.18153361976146698,0.18976983428001404,0.20003417134284973,0.23274260759353638,0.26381564140319824,0.31612661480903625,
161,2002-08-26,0.18137533962726593,0.18847835063934326,0.19645820558071136,0.22332079708576202,0.25267672538757324,0.30422738194465637,
162,2002-08-27,0.1817723661661148,0.18915186822414398,0.1969721019268036,0.22499145567417145,0.2534092962741852,0.3033205568790436,
163,2002-08-28,0.18076787889003754,0.18640369176864624,0.19306789338588715,0.2182692140340805,0.24472084641456604,0.2898487150669098,
164,2002-08-29,0.17960727214813232,0.18430475890636444,0.1903192102909088,0.21519403159618378,0.23933975398540497,0.2819289565086365,
165,2002-08-30,0.18020671606063843,0.1846451610326767,0.19010430574417114,0.21240803599357605,0.2348790019750595,0.27851253747940063,
166,2002-09-02,0.17991122603416443,0.18475128710269928,0.19049930572509766,0.21553407609462738,0.23878885805606842,0.2810707986354828,
167,2002-09-03,0.17992003262043,0.18590885400772095,0.1935998946428299,0.22003918886184692,0.24341470003128052,0.2858784794807434,
168,2002-09-04,0.18083758652210236,0.18604326248168945,0.19447061419487,0.21949350833892822,0.2434273660182953,0.28368693590164185,
169,2002-09-05,0.18160605430603027,0.18766604363918304,0.19852103292942047,0.22390402853488922,0.24626299738883972,0.2847108542919159,
170,2002-09-06,0.18307657539844513,0.19023868441581726,0.20116591453552246,0.22429196536540985,0.24457329511642456,0.275402694940567,
171,2002-09-09,0.18261981010437012,0.18813858926296234,0.19614118337631226,0.21384234726428986,0.22892925143241882,0.25674790143966675,
172,2002-09-10,0.18406754732131958,0.1905895322561264,0.19847914576530457,0.2168770432472229,0.23447351157665253,0.26437661051750183,
173,2002-09-11,0.18358047306537628,0.1892510950565338,0.19764409959316254,0.216064915060997,0.2326834797859192,0.26448380947113037,
174,2002-09-12,0.1836027354001999,0.18944650888442993,0.19814178347587585,0.21726122498512268,0.23570537567138672,0.27157241106033325,
175,2002-09-13,0.18339282274246216,0.18956734240055084,0.1992611140012741,0.22106628119945526,0.24206647276878357,0.29120734333992004,
176,2002-09-16,0.18523211777210236,0.1925973743200302,0.20395874977111816,0.22739340364933014,0.2486925572156906,0.29979875683784485,
177,2002-09-17,0.1845342218875885,0.19234423339366913,0.20371052622795105,0.22861003875732422,0.251257985830307,0.30061349272727966,
178,2002-09-18,0.18604294955730438,0.19439223408699036,0.20707514882087708,0.23300139605998993,0.2568134367465973,0.3060961961746216,
179,2002-09-19,0.18840306997299194,0.19816771149635315,0.21131101250648499,0.2421526461839676,0.26742246747016907,0.32307907938957214,
180,2002-09-20,0.18634220957756042,0.19489030539989471,0.20736221969127655,0.23632414638996124,0.2629389464855194,0.3124094009399414,
181,2002-09-23,0.18772903084754944,0.19977228343486786,0.21441346406936646,0.24529680609703064,0.27449026703834534,0.33068346977233887,
182,2002-09-24,0.19080685079097748,0.20365193486213684,0.2177647352218628,0.2460516393184662,0.27712807059288025,0.3342354893684387,
183,2002-09-25,0.18870915472507477,0.2014305293560028,0.21510276198387146,0.24066391587257385,0.2727644443511963,0.33054953813552856,
184,2002-09-26,0.18737584352493286,0.20029515027999878,0.2139223963022232,0.2382977157831192,0.2749786376953125,0.34762129187583923,
185,2002-09-27,0.19068288803100586,0.20391249656677246,0.21834345161914825,0.2472599446773529,0.28953295946121216,0.3647737205028534,
186,2002-09-30,0.19253690540790558,0.2041948437690735,0.21890884637832642,0.2489999383687973,0.29972198605537415,0.3766683340072632,
187,2002-10-01,0.186292365193367,0.1959284543991089,0.20812299847602844,0.23596061766147614,0.2910000681877136,0.36947938799858093,
188,2002-10-02,0.18579822778701782,0.19489967823028564,0.20715788006782532,0.23830902576446533,0.2965981960296631,0.3851688504219055,
189,2002-10-03,0.1864539384841919,0.19645240902900696,0.2098676860332489,0.24269022047519684,0.3058393597602844,0.41259080171585083,
190,2002-10-04,0.18551753461360931,0.1941898912191391,0.20605158805847168,0.2347794771194458,0.2921607792377472,0.39452192187309265,
191,2002-10-07,0.18677140772342682,0.19574151933193207,0.20596303045749664,0.23307526111602783,0.29009321331977844,0.39122116565704346,
192,2002-10-08,0.18699859082698822,0.19607025384902954,0.20604288578033447,0.2314239889383316,0.28607913851737976,0.3899354040622711,
193,2002-10-09,0.18942013382911682,0.20014743506908417,0.21177755296230316,0.2387252151966095,0.29215577244758606,0.3994896709918976,
194,2002-10-10,0.18996934592723846,0.2011682540178299,0.21385060250759125,0.2428947389125824,0.2964845597743988,0.4062899351119995,
195,2002-10-11,0.19511355459690094,0.20571579039096832,0.21805669367313385,0.24810034036636353,0.30016252398490906,0.4071393311023712,
196,2002-10-14,0.21592941880226135,0.22692300379276276,0.240767702460289,0.2683504819869995,0.30836328864097595,0.4154062569141388,
197,2002-10-15,0.2383241206407547,0.2502414882183075,0.26496875286102295,0.28426092863082886,0.32754045724868774,0.43524089455604553,
198,2002-10-16,0.23242411017417908,0.24254226684570312,0.25037774443626404,0.26716315746307373,0.3088962137699127,0.4204656183719635,
199,2002-10-17,0.23303256928920746,0.24409076571464539,0.25091367959976196,0.2665419578552246,0.3010527491569519,0.4060325026512146,
200,2002-10-18,0.2288280725479126,0.2399960458278656,0.24668923020362854,0.2602574825286865,0.2915586829185486,0.39313432574272156,
201,2002-10-21,0.22552332282066345,0.2349785417318344,0.24194926023483276,0.2561819851398468,0.2865217924118042,0.38144156336784363,
202,2002-10-22,0.2251904457807541,0.23542053997516632,0.2433852255344391,0.25588372349739075,0.2893160283565521,0.3811147212982178,
203,2002-10-23,0.22039936482906342,0.22970439493656158,0.23886099457740784,0.255553275346756,0.2907118797302246,0.3814432919025421,
204,2002-10-24,0.22002002596855164,0.22835290431976318,0.23717422783374786,0.25628945231437683,0.2932318150997162,0.38177230954170227,
205,2002-10-25,0.21885953843593597,0.22815607488155365,0.23755070567131042,0.2560323178768158,0.29188668727874756,0.38083305954933167,
206,2002-10-28,0.2195301651954651,0.23150409758090973,0.2407684326171875,0.2590300142765045,0.29150834679603577,0.3704506456851959,
207,2002-10-29,0.2208486646413803,0.23346927762031555,0.24333083629608154,0.26453179121017456,0.2996392250061035,0.376880943775177,
208,2002-10-30,0.22233667969703674,0.2326526790857315,0.24321556091308594,0.2640341818332672,0.29948750138282776,0.37770700454711914,
209,2002-10-31,0.21929970383644104,0.23096875846385956,0.24059775471687317,0.26272696256637573,0.2980586290359497,0.3780491352081299,
210,2002-11-01,0.217985138297081,0.22831127047538757,0.23759999871253967,0.2610943019390106,0.299809992313385,0.38378334045410156,
211,2002-11-04,0.2180938869714737,0.22854803502559662,0.23817378282546997,0.2614036798477173,0.300893098115921,0.3866111934185028,
212,2002-11-05,0.21902771294116974,0.22826239466667175,0.23721493780612946,0.26382526755332947,0.3058755099773407,0.3955039978027344,
213,2002-11-06,0.22285698354244232,0.23230195045471191,0.24270904064178467,0.27059826254844666,0.3195740282535553,0.4222469925880432,
214,2002-11-07,0.22271303832530975,0.2321423590183258,0.24187585711479187,0.2694142162799835,0.3176020085811615,0.42574557662010193,
215,2002-11-08,0.2231704145669937,0.23186595737934113,0.2409171611070633,0.2682284712791443,0.3170569837093353,0.4215652346611023,
216,2002-11-11,0.2224648892879486,0.23105885088443756,0.239363893866539,0.2656363248825073,0.31368565559387207,0.41963955760002136,
217,2002-11-12,0.22601383924484253,0.2364610731601715,0.245791956782341,0.2738367021083832,0.320300430059433,0.4255050718784332,
218,2002-11-13,0.23017892241477966,0.24163399636745453,0.25154057145118713,0.27872398495674133,0.3250291347503662,0.42891281843185425,
219,2002-11-14,0.23062393069267273,0.2403966635465622,0.2502281963825226,0.2790457606315613,0.32663726806640625,0.4289833903312683,
220,2002-11-18,0.22931484878063202,0.2385791391134262,0.24757535755634308,0.27705100178718567,0.32239457964897156,0.4244179129600525,
221,2002-11-19,0.22891172766685486,0.23663635551929474,0.2448105663061142,0.27035602927207947,0.3148786425590515,0.4128223955631256,
222,2002-11-20,0.22538776695728302,0.2335604429244995,0.24163641035556793,0.26600033044815063,0.3063948154449463,0.4028129279613495,
223,2002-11-21,0.22616736590862274,0.23505337536334991,0.24394935369491577,0.2682328522205353,0.3060871660709381,0.39897653460502625,
224,2002-11-22,0.22671926021575928,0.23600144684314728,0.24524740874767303,0.27105823159217834,0.3075410723686218,0.3975049555301666,
225,2002-11-25,0.2252967208623886,0.23500937223434448,0.24401889741420746,0.2700594961643219,0.3058491349220276,0.3965989947319031,
