date,energy,basic_products,other,finance,construction,manufacturing,consumer
2000-03-20,-0.022816229095738407,-0.05405408659575228,-0.00259892553727776,-0.01617012490738805,NA,6.526451891967227e-4,0.022765408350279896
2000-03-21,0.022985786773572648,0.07380948747004568,-0.005608353439206504,0.035669072081455235,NA,0.00752088149752426,0.037873964117118686
2000-03-22,-0.0010028963120506111,-0.01995560401913521,0.02388606753219119,-0.001865221180663,NA,0.034808543410849345,-0.009205443377022688
2000-03-23,-0.0037117999976605353,0.006787312956024083,0.017469066001862554,0.0049548666867046814,NA,-0.019673519105606663,0.012559685884454903
2000-03-24,0.01289511660147084,0.0561797752972486,0.04132190758426831,1.458244725609687e-4,NA,0.02858877881199733,0.02905766625544054
2000-03-27,0.05090949825455139,0.004893607244599751,0.0058950277699151565,0.00851383849709862,NA,0.057381049432394395,0.015903884907360694
2000-03-28,-0.03334802524455699,-0.026042759990627218,-0.01617132240848558,-0.027686446555288517,NA,0.013539551898768544,-0.03917410043218219
2000-03-29,-0.006789049434524012,0.002608672449152749,-0.016441253323710516,0.009551305294632472,NA,-0.028760376044064426,-0.024087181456408556
2000-03-30,-0.02240547566629307,0.008022609629234623,0.01733215759178146,0.009704148181435312,NA,-0.01593227975627762,-0.025742348147384835
2000-03-31,0.013923340516457957,0.021725065279703415,0.030420983617548338,0.04369810052925477,NA,0.009147960955498432,0.013455837630026118
2000-04-03,-0.01785937559345919,0.010526315781102857,-0.010583388631543362,-0.0029395663911363505,NA,0.01878446667531515,-0.045541936597777014
2000-04-04,-0.010158263193322272,-0.01458334925169569,-0.004182214637794908,-0.03972485156335825,NA,-0.002160552517304137,-0.03758443049674004
2000-04-05,0.022335162325729123,0.014799170727043622,-0.003703394751511129,-0.0243350110161356,NA,-0.031383162449215,-0.005684238031655475
2000-04-06,0.014872886129838805,-0.010208368281009239,0.005619430567348434,0.012463596849755048,NA,-9.764175780619642e-4,0.03314681881508426
2000-04-07,0.007874147712210141,0.014523310116352885,0.01080349313323999,0.014777353999914953,NA,0.029006501175257188,0.018544555911206073
2000-04-10,-0.03218582447313707,-0.014522837143571945,-0.03723492887178542,-0.02373024393758899,NA,-0.016909944518745064,-0.03814680577322711
2000-04-11,-0.022312399582506783,-0.004210542409962215,-0.010420129727619805,-0.006546136843187669,NA,-0.0038337046547476986,-0.017703566707234913
2000-04-12,0.01727726345867638,0.00634247870350757,0.01624920257180181,-0.00636887365670179,NA,0.006425629035970041,-0.028443492972876794
2000-04-13,-0.025814231617790527,-0.008403313529625756,-0.05345067181339903,-0.06452329296451537,NA,-0.0408610421291323,-0.05523422502863765
2000-04-14,-0.04939069164532085,-0.05932201675054194,-0.046066512773299345,-0.057736608193501904,NA,-0.07889535419492617,-0.05453354636436152
2000-04-17,-0.024091443977784517,-0.0427928257305733,-0.028580333584538993,-0.00440773483892615,NA,-0.04289786663163612,0.009263357802730283
2000-04-18,-0.0013606622121231536,0.035294117683655424,0.04808551203956754,0.02648443689009398,NA,-0.026553652223437328,0.06546994305670902
2000-04-19,-0.038446802816607305,-0.06795458359519568,-0.04108274454233802,-0.03382046170979556,NA,-7.814572039143895e-4,-0.02992416795990338
2000-04-20,0.006005912260759444,0.06315533425817144,0.021372698934700035,0.027261516485133974,NA,0.019745273675623735,0.006998658734144147
2000-04-24,-0.02172018990361862,-0.035550442456169784,-0.026071838658075303,-0.021444776788521667,NA,-0.011636847339010421,-0.02459976897026622
2000-04-25,0.07167088155554203,0.01070156408422318,0.034193417961973074,0.03044933013616179,NA,0.001655320865138133,0.03266917337257288
2000-04-26,-0.005457521045117074,0.0023529053189519367,0.013719041222699627,0.01062462116295532,NA,-0.010962276738813536,0.016847453497351127
2000-04-27,-9.420407544623647e-4,-0.0023473821510031634,0.0207876625579331,0.0029267782834272974,NA,-0.030865464733427037,-0.00128924657035129
2000-04-28,0.011676436925949904,0.051764723834265336,0.03392278551671333,0.06689502037365337,NA,0.061416542676799815,0.015609402008971558
2000-05-02,0.018693940648602424,0,-0.03927832317208379,-0.006358048092974491,NA,0.0018729253752823773,0.00662197266976855
2000-05-03,-0.008594840476371438,-0.015659972023558066,-0.03352154568171243,-0.015770043775171393,NA,-0.007391156196731953,-0.037130804137170154
2000-05-04,0.0061745529084271345,-0.012499982673349619,-0.016893642238442797,0.012154754727583325,NA,-0.0077714349989930495,-0.023408610971013762
2000-05-05,0.010982451854013068,0.024165689730852646,0.01780671901269641,-0.012485520977867681,NA,0.039391284099757354,0.004182945553689849
2000-05-08,-0.0047057953351246256,-0.029213466000925,-0.021861654044783838,-0.0026146151390166556,NA,-0.00542056368498908,-0.039341649244172834
2000-05-09,-0.007040976586370785,-0.0023148677466583445,-0.026271930540146426,-0.004013934280122529,NA,-0.013498390132564054,-0.02992086921888149
2000-05-10,-0.006863277581488733,-0.00464030061452847,-0.016792044166608823,-0.005988686152030733,NA,-9.098197391373266e-4,-0.0173763448140188
2000-05-11,-0.00910173034817653,-0.020979055800962043,0.007092201427619737,0.005090502436314715,NA,-0.029260195111414436,0.0186814544803322
2000-05-12,8.971530073912624e-4,0.023809523855409243,-0.010273061463808273,-0.019707930745398325,NA,-0.07796599960371073,0.015592610809100061
2000-05-15,0.02648402756680276,0.02348833305353759,0.06084367422660519,0.02668211173626433,NA,-0.008623777777405117,0.05086628632774345
2000-05-16,0.02663517011905399,0.052033651475134945,0.01905136922997355,0.027578669978924504,NA,0.04494713743194933,0.018870829311952046
2000-05-17,-0.02183411468148419,-0.016198704357973548,-0.017672166818287326,-0.031381434593582225,NA,0.014865971931520705,-0.04146737195366655
2000-05-18,-0.005500399743401418,-0.0072447425264232646,-0.013035566298428261,0.0013749830284624236,NA,-0.0023579391621462017,-0.02379822145915735
2000-05-19,-0.02410009303091979,0.006191923285443712,-0.011859068099397335,-0.009768655423001173,NA,0.042940714395943956,-0.01942654182544369
2000-05-22,-0.03305773308075138,-0.010989010980539726,-0.04595068250028149,-0.03451038025084093,NA,0.028355364290598085,-0.02612880729009425
2000-05-23,-0.002092530753562647,-0.046666632766551364,-0.016534925785841263,-0.03227401997630981,NA,-0.026825442947814217,-0.019930388486021116
2000-05-24,0.009855413115164673,-0.006759927864837145,0.017769851903974194,0.03057722312311428,NA,0.04320191854556978,0.06543534185517799
2000-05-25,0.012628654039810464,-2.3473678347818439e-4,-0.011133323600395291,0.0013991835762009535,NA,-0.003226418049600862,0.0035344613513538254
2000-05-26,0.0010314794045111209,0.009624409867348582,0.00395332860215704,0.024162405756018183,NA,0.01866664484978317,0.03766291737826756
2000-05-29,0.013099726557234138,0.024180445378486848,0.009522231357699638,8.054596959771108e-4,NA,0.04208339879217973,0.020023968110280996
2000-05-30,0.013302937180990567,0.058569849655115684,0.035044085400745495,0.027282261485384516,NA,0.06469169053851923,0.046126055628128826
2000-05-31,-0.020752263565303675,-0.02423334855601955,-0.01736226396669575,-0.012706362599874043,NA,-0.009262833114241439,-0.01932040964532967
2000-06-01,0.035904821060516956,0.048351665119479526,0.01675917560821777,0.026374019749936885,NA,-0.011216402815374333,0.034102970972002274
2000-06-02,0.048455811215937616,-0.001048201981750374,0.04289459706148296,0.06119737265078585,NA,-0.024616987338351312,0.06931813199869284
2000-06-05,0.0012346213740484333,-0.005246589544439684,-0.009810166565043063,-0.013096356881621684,NA,-0.014018968746536442,-0.025497186015074162
2000-06-06,0.01634908313344297,-0.002109752909247198,-0.010130106591163356,-0.011212144749060607,NA,-0.03831340096915775,-0.002186234782659159
2000-06-07,0.040781824819666176,0.025581376434508973,0.011312350576136374,0.01351090074450857,NA,0.03070530057794956,0.006233501058646553
2000-06-08,0.007744924811777185,0.020408198543507394,0.014991360868446277,0.022527253563225654,NA,-0.007430833410183612,0.004385430291860888
2000-06-09,0.0034692443368907104,-0.022222191365538824,0.001547616222169399,-0.021264020835894543,NA,0.0152944791606537,-0.004474009441280409
2000-06-12,-0.007316943441593912,-0.022727319331517393,-0.0116885239640102,0.0029759656059252463,NA,-0.008482460101378366,-0.02309517116024001
2000-06-13,0.012890514460155413,-0.004016884305726998,-0.011269761273287502,0.005132625306195786,NA,0.0031196829556870012,0.023607277823264005
2000-06-14,-0.008501162100027377,0.01082569125677324,0.016877405804899506,-0.011049329647494732,NA,-0.026327593442092297,-0.0013663360441018941
2000-06-15,0.009768934507437668,0.007979862987453457,-9.390338460600332e-4,0.02055596425190655,NA,-0.036975045945060576,0.0014074407899105296
2000-06-16,0.01937098055307968,0.01395829515818825,-0.008055228055507888,0.017191997917783267,NA,-0.049818032854877035,-0.027112623190472904
2000-06-19,0.01607606435872494,0.035545580896213735,0.03246411231295753,0.021141486314395747,NA,0.03695764241220809,0.025355591408401965
2000-06-20,-0.003264718622943884,-0.001984172329299594,0.001385392902250717,0.0031100136861785207,NA,0.02908382241170328,0.010973220973915601
2000-06-21,0.01910855234711722,0.03578527363777595,0.06072654963865873,0.025153068506031176,NA,0.04506500781155388,0.0229248452787178
2000-06-23,-0.002709619956797262,0.007677572705873992,-0.027418653332398,-0.021812134037262818,NA,-0.0037484220562522185,-0.033756287533870125
2000-06-26,-0.008689155895244704,-0.023238118482146186,-0.00705029430132304,-0.013275808029587874,NA,-0.008693319440591762,-0.004591202246803473
2000-06-27,0.02640843270739831,0.013845610676205935,-0.0010960648598040742,0.0010527352020796104,NA,-0.0028440092565436017,-0.04343831886418987
2000-06-28,0.017674328456253864,0.008078441179780738,0.017977032260976206,0.029830058253309286,NA,0.01110677755034314,0.036300917366038486
2000-06-29,-0.019787066900676633,-0.0362526528006607,-0.015043175506563035,0.009121728015920167,NA,-0.0038572627063988207,-0.04127450877025142
2000-06-30,0.021859924706128065,0.007721307063992544,0.02685784060461836,0.011802047190423342,NA,0.038823951849588985,0.013758745766823849
2000-07-03,0.022263721285558712,-0.001964681495480347,0.006719947690275704,0.006222317056392378,NA,0.049406634316067136,-0.008905925359252538
2000-07-04,0.0206431031094393,0.03149610854344376,0.035227739179783474,-5.717164174373635e-4,NA,0.05462812392727318,-0.007100372580081472
2000-07-05,-0.010380646314655122,-0.024618337354236686,0.023655085523876872,-0.009873608915468374,NA,-0.008379441235863518,-0.016624189105531612
2000-07-06,0.008192319081118503,0.015456875481822063,0.04037194821976232,0.03262943293766644,NA,0.01535205661200599,0.0024217455427200598
2000-07-07,-0.012707127540005797,0.01734099584441995,0.014802670913841326,0.023324101096318436,NA,0.010041297321268988,0.03352545912034567
2000-07-10,6.434968935626591e-4,-0.00568180382888317,-0.009789622075378469,-0.010571714065005495,NA,-0.006942295402854992,-0.012326812358295141
2000-07-11,-0.04639379371000045,-0.0283809843185796,-0.030084146571711767,-0.040753277720090166,NA,-0.044096843658112915,-0.02129610234655435
2000-07-12,-0.004324646053020773,-0.009998007027969491,0.004918969525934135,-0.008984044505901866,NA,0.00550271211982425,0.022553598023196456
2000-07-13,-0.035678523310963106,-0.035643549240065076,-0.028975578205324284,-0.03153895791627306,NA,-0.04157522513098014,-0.02861520989515959
2000-07-14,0.026120051367166087,-0.013963045108980164,0.011745560876477112,0.025625651676964664,NA,0.019670616476814236,0.02923947762453694
2000-07-17,0.006826794389539007,0.04123280978117294,0.03156012369492914,0.026540244920170496,NA,0.0377495673321084,0.04243867488939244
2000-07-18,0.0034127869586817582,-1.9996644235742433e-4,0.004383281087977755,2.5813802171070673e-4,NA,2.8383021746777957e-4,-0.0072965041490181655
2000-07-19,-0.010267720096319101,-0.025605172084685934,-0.029452499163961893,-0.03352522883368742,NA,-0.004430242113404514,-0.023636958421509917
2000-07-20,0.0355187341906096,0.012523108635269065,0.012575794225055878,0.012606297983967986,NA,-0.0013600383159183688,0.0028494412270091106
2000-07-21,0.00455085723989753,0.01378751645782783,0.001770581513694302,0.011359028497573502,NA,0.011124771936067663,-1.503798215679109e-4
2000-07-24,-0.003829822282897068,0.014000015227351838,0.011412486725238313,0.0037217437236496185,NA,-0.0019024979843579016,-0.009674853212855203
2000-07-25,-0.034229870283770454,0.005917144641377936,0.0060507274772544795,-0.019886872232220854,NA,0,-0.023055281142567968
2000-07-26,0.009399287905682433,0.00980392156084764,-0.006450444298083419,0.0374316519676826,NA,0.005370436214719783,-0.005264134998984699
2000-07-27,-0.009909087050248549,-0.009902880033498596,-0.009850854299933244,0.0027146301757053053,NA,0.009629833458909004,-0.014354403109616092
2000-07-28,-0.020545308043948145,-0.060600118648240116,-0.02734774311268553,-0.028494208444211803,NA,-0.011956557095621226,-0.023199383462270077
2000-07-31,-0.007121562668937996,0.027139857945926327,0.020612979393763244,0.014667539769535552,NA,-0.04215359834074525,0.010480537071136418
2000-08-01,-0.03379843812454077,-0.008130112195991579,-0.0027570252434920466,-0.0176309975182328,NA,-0.007037756097333124,0.005393261647481272
2000-08-02,0.010070743064553316,-0.00409837638524857,0.006147339447753972,0.006697417200553546,NA,-0.018157582151206074,0.005720757719073492
2000-08-03,0.020152262391901363,0.03909468286972029,0.00870136630379642,0.033750221060357466,NA,0.04878733879621082,0.016122666368940674
2000-08-04,-0.014823117046570295,0.03960396036430058,0.007737710494128216,0.002490570837154208,NA,0.031137739582983867,0.009152753926924096
2000-08-07,0.017116323267867866,0.017142886207097918,0.03927417203428489,0.01745873626181969,NA,0.008075147001156087,0.011425031030320724
2000-08-08,-0.025411461328767277,-0.009363295605381294,-0.004414862497520526,-0.0017707674681500631,NA,0.007868046174501507,-0.01726688427873756
2000-08-09,-0.01904393881910301,-0.04536864755145675,0.0031188190242460376,0.0027020526452996986,NA,0.03533083306668261,-0.026628326347254285
2000-08-10,0.06013865431113675,-0.010495025366736188,-0.01423731681815271,-0.003212093882732754,NA,0.025374361192036548,0.011949926042233949
2000-08-11,0.02261357743916431,0.010606339165324385,0.01232196587810159,0.0257766897278719,NA,0.022954707409046586,0.03835225600082082
2000-08-14,0.011734552840242994,0.02178214797132716,8.001464362491957e-4,0.004932142533757822,NA,0.027318057767493225,0.029229422709281222
2000-08-15,0.005541118871818208,0.015310095711087657,0.007425179209175995,-0.00991983487762571,NA,-0.019470175264903276,0.005309692326503652
2000-08-16,-0.0053217209061042926,-0.020805500346821604,-0.007104276373653299,-0.021777478187270438,NA,-0.03500173539455262,-0.012443195199831435
2000-08-17,0.022809553097983208,0.031189128869443028,0.019410551325980182,0.013038132422736846,NA,0.022876505959158293,0.020317648142730835
2000-08-18,-0.02495129239576422,-0.01701326086778865,-0.021096388215073397,-0.0218659334091849,NA,-0.03674340696139411,-0.02501714250129773
2000-08-21,-0.011260362821209877,-0.003846168495740931,-0.01229621767815563,-0.0012568732772236886,NA,-0.00463959013936594,-0.01317447416099435
2000-08-22,0.010815210372871078,-0.003861018676019845,0.024634582159328188,0.024456121976363297,NA,0.0052920035612000265,-0.0047929905550999794
2000-08-23,0.01447827851893615,0.011627951714707985,0.004213987477783312,0.022701228688422212,NA,0.030424860273152554,0.0029978613780285873
2000-08-24,-0.011931515140893073,-0.0019157526754082221,0.008157500841800688,-0.008858912365476269,NA,0.0010111074428689492,-0.011432690224958644
2000-08-25,0.018683151814355745,-0.0019193565505933872,0.030197463381483443,0.02819367768092764,NA,0.0035283099381866294,0.026261994663409664
2000-08-28,-0.0131283691113858,-0.0017307721391839337,-0.0021283456916430525,-0.007002249361817397,NA,0.003064076201286805,-0.009080840154675522
2000-08-29,0.005846136429338716,-0.001155873153283249,0.005237303648571652,-0.014261225260965217,NA,-2.779314548000565e-4,-0.010439034274512055
2000-08-30,0.025246242561364467,-0.012536118228143711,0.03371289298901398,0.007744963062191,NA,-0.0012597480998821687,-0.008602729349644844
2000-08-31,-0.01697234946055005,-0.039062499387813476,-0.002021683568935492,-0.01797078190348399,NA,-0.011006996870961572,0.016638136418181286
2000-09-01,0.01576660941080292,0.01829263611425369,-6.629599260957818e-4,0.03886501279886342,NA,0.00918912001384181,0.021654653634356036
2000-09-04,0.004340948830218646,0.008183629903312895,-0.012860175334009608,-0.014327075770455451,NA,0.008915455338226977,0.00328834962098505
2000-09-05,-0.006084877050923923,0.019798060486416302,-0.006248210839335524,-0.007999378701895378,NA,1.6989082969672125e-4,-0.017093161170247877
2000-09-06,0.030224115238813562,0.042516065077115694,0.018836346258556628,0.0055335782397560535,NA,-8.560514920861872e-5,0.0013226405827707365
2000-09-08,-0.003925582158797548,-0.04562384968157063,0.006344451962425265,-0.009343946266406923,NA,-0.02589897017262223,-0.01673518718355617
2000-09-11,0.009226870224502318,0.024390243883178675,-0.005706566839599456,-0.019112681907836708,NA,0.02450814537341779,-0.014370043687591691
2000-09-12,-0.014006130589438922,-0.0211428687575409,-0.025430945676831664,-0.0233634327973125,NA,-0.004514292227455726,-0.024324342108381605
2000-09-13,-0.013658034779121938,-0.01128620399392033,0.009482318316703464,0.0177285706536299,NA,-0.018260758991016073,0.010922006547243863
2000-09-14,-0.018187613120982184,-0.02519194170865746,-5.884151895447844e-4,-0.009484184057882145,NA,-0.020005984394561232,-0.004245832705469969
2000-09-15,8.256300260649735e-4,-0.029477066859765807,-0.007693380142389184,-0.00947046025273796,NA,-0.0020319803767068164,-0.009921405283992525
2000-09-18,-0.03005646627002622,-0.024339466971710855,-0.05165910922521751,-0.036568347548381876,NA,-0.034442283734206124,-0.03187265794701518
2000-09-19,0.0051664465604490065,-0.004264408428031996,0.005669662272248116,0.008688491034820865,NA,-0.00805055699550024,0.01964616199464556
2000-09-20,0.0036652250396692664,-0.025910044240637364,-0.00807701044692312,0.0041984225228588285,NA,-0.01770870764205815,-0.013233452280984293
2000-09-21,-0.008458430249538502,0.021982852605903824,0.012032961693981353,-1.7052072639706765e-4,NA,0.003683147082640789,7.999688655904827e-4
2000-09-22,-0.002822052142086421,-0.004086952796182541,0.02821394812468285,0.035217830371936286,NA,0.02429825904483313,0.010045374182702361
2000-09-25,0.001801900142142016,-0.00885528844770922,0.005796370610918416,0.01952407290657133,NA,-0.007397138649962132,0.003079332920935051
2000-09-26,0.010731181216656989,0.00196121497351176,-0.003067422107054205,-0.011294450462282751,NA,-0.011675014090625472,-3.464567460347243e-4
2000-09-27,-0.009519799975731075,-0.014789045488202479,-0.006668038746879007,-0.015395088000830863,NA,-0.02505268492963976,-0.03187932991211457
2000-09-28,0.0013201460025193956,0.022075055541842303,0.006690624956047746,0.015079769674047718,NA,0.013769829571452855,0.021805966206376853
2000-09-29,-7.982442793363084e-4,0,-0.01243715350877331,-0.019322937831716364,NA,6.934779075783581e-4,-0.007836267796797388
2000-10-02,-0.014215348722547415,-0.028077737764025446,-0.029914099903771467,-0.02026466346702222,NA,-0.01658074619141198,-0.018814091079922587
2000-10-03,0.008458656166586831,0.005111100959996229,0.008718393200114584,0.020422250878754187,NA,-0.0011926854911074006,0.010264581719797286
2000-10-04,0.012618123161419482,0.028078719238457506,0.014182049020296864,0.0016288933236161224,NA,4.72875773545484e-4,0.020349335338430388
2000-10-05,0.015857927931467973,0.021505376326616865,0.03515592366727732,0.014375383010518637,NA,0.027342538648469597,0.03746622678469273
2000-10-06,-0.025534992307605163,-0.029052654081013318,-0.024599619622729482,-0.02893263394714623,NA,-0.016966829132166763,-0.02235507264616519
2000-10-09,0.001224598066413311,-0.009106638714655335,-0.002950064742855138,-0.01096305041564761,NA,-4.001468270464708e-4,-0.011218371885312368
2000-10-10,0.010233642438717269,0.0065645345758871265,-0.013858815149265367,-0.014938860350661616,NA,-0.006466275643582613,-0.005843829925858785
2000-10-11,-0.0019104811596417648,-0.02586953535938863,-0.0020294846951951074,0.0020587989544714694,NA,-0.016762383097798667,-0.0216640499066892
2000-10-13,0.006374244972788715,-2.232120995477871e-4,0.007117660517578798,0.0027460024949156623,NA,0,-0.026044368855184567
2000-10-16,-0.01958030427375434,-0.0044643028544010255,-0.007655758237034495,-0.002216251132160402,NA,0.006368581328188027,-0.005311896324822516
2000-10-17,-0.030131322303953587,-0.020627762306870356,-0.010873762759650246,-0.020954295971688196,NA,-0.020984982132433654,-0.014136589724173755
2000-10-18,-0.00945076135065602,-0.04120877344411267,-0.027027976048124496,-0.054346951840787854,NA,-0.048958885909692454,-0.016390509700544915
2000-10-19,0.012600331857856454,-0.0066858306862949135,0.016931615850147023,-0.005419280710507763,NA,0.01653037478832496,0.03186799918651711
2000-10-20,-0.021882881320151242,-0.010817234688224375,-0.03284011561056272,-0.0277414807685618,NA,-0.016350525815567746,-0.009057165237954523
2000-10-23,-0.044287847942503206,-0.02794657309840376,-0.05896452272371703,-0.032741014224943625,NA,-0.04177959626704076,-0.03129896667860204
2000-10-24,-0.031044422805331217,0.020250034297628172,-0.015963629073459357,-0.01249489169029008,NA,-0.012297941150771045,-0.0028280332614247085
2000-10-25,-0.003443441447164633,-2.450902756825357e-4,0.008491462465494608,0.012166881254372038,NA,-0.016675397157435094,-0.02196501945898379
2000-10-26,0.05486038890727471,0.046323515273752225,0.020307687073100145,0.04005826445147974,NA,0.03686198815297034,0.03118865275714739
2000-10-27,0.016460314457377972,0.07753575730079643,0.04199511839625195,0.024677383554149387,NA,0.03962323022334869,0.023517470818870116
2000-10-30,0.023082676505374516,-0.01326088282959681,0.004639945892631962,0.0034407749638962395,NA,0.010227204461129007,0.010281088880064444
2000-10-31,-0.005158050316599643,-0.030623472284618144,-0.020939031361520817,-0.016987330344241523,NA,-0.0032144738017730037,0.01609657655682401
2000-11-01,0.004842722109998115,0.014090884824052187,-0.009940782921357515,-0.0035325172031866955,NA,0.015828092991290572,-0.010109768970755693
2000-11-03,-0.01949019374837235,-0.013895090701359636,-0.00696881640332274,0.013590996935843576,NA,0.004411681247674538,-0.012578803667655736
2000-11-06,0.02157321630531146,-0.002500013875883833,0.025843669363160224,0.02801780621727008,NA,0.012868004582243544,0.017048147742030995
2000-11-07,0.015220983864704208,0.0059239494327305575,-0.005310618936223944,-0.0023349570941046003,NA,0.015041574433567417,0.011362235129666621
2000-11-08,-0.01361738983781187,-0.003397542950411947,-0.012996932581404993,0.006926978222997961,NA,-0.0024409070115592305,-0.02660583301006569
2000-11-09,-0.018540872165563018,-0.019318147169410382,-0.011463356334466901,6.832908090964373e-4,NA,-0.004021964779397506,-0.017694560423487896
2000-11-10,0.009527478503139631,0.005793742548502623,0.023241493027292816,0.013813347748179966,NA,-0.009854667942137959,0.005573812384065418
2000-11-13,0.005209876480758984,-0.013824937026459039,-0.017346458840968644,-0.01564795644868952,NA,0.01115978054484348,-0.030435232727660383
2000-11-14,-8.657721448898485e-4,0.007009328111671209,0.0017384901318449832,-0.016731564267500477,NA,-0.01403479155224164,0.02911555970331186
2000-11-16,0.0045730153479601795,-0.006960539407132371,0.002437757773139831,-0.010665721198728462,NA,-0.00310936862296858,-0.003784793988106608
2000-11-17,-0.0057394731472367845,-0.01869157130145771,0.007374545374200357,0.007853779432065956,NA,0.011660547468507167,-0.003929546009611064
2000-11-20,-4.602575549910128e-4,-0.00928569973982829,0.02287904505171489,0.0403038375671177,NA,0.007473237709346669,0.009674133826217148
2000-11-21,0.030029516973224188,0.016342232511539878,0.012021274456688663,0.010329865229156075,NA,0.010777089644920482,0.004923220471135619
2000-11-22,-0.0019559384713233635,-0.01868056037419663,-0.003174661635425253,-0.006677749233539206,NA,-0.016975143213028888,-0.020476414850713585
2000-11-23,-0.02342016432277002,-0.007228897297150927,-0.030129100695023302,-0.0032247181247844468,NA,0.004034312482468729,-0.020653476385128183
2000-11-24,-0.0090619805761811,-0.00970877466399478,0.0013580300178238365,0.008550862754487179,NA,-0.002617680323222983,0.005928231075843369
2000-11-27,-0.03221132431914236,-0.017156881792872003,-0.020217884469021768,-0.021049346545143136,NA,-0.03860318694277689,-0.004480243404261955
