date,low,medium,high
2001-01-02,0.006180325895986406,0.01863541975926691,-0.004780396661011985
2001-01-03,0.06740804873847206,0.041912654136900214,0.07680101014723015
2001-01-04,0.0006670927908916618,-0.007479778714857274,0.012174797006053716
2001-01-05,-0.01702750074313381,-0.007692753259033883,-0.007824867222193348
2001-01-08,0.005346682385181733,0.0091274447824494,-0.005408971567376266
2001-01-09,0.01842091310638679,0.030668055859938623,0.025950317634347506
2001-01-10,-0.006341004897551871,0.015065657470260318,0.0032282707477594027
2001-01-11,0.008965487022042732,0.002385130397774363,-0.010401501974510735
2001-01-12,-0.00559491717821299,-0.004164782540534332,-0.0006530792383976829
2001-01-15,0.006369814595863583,0.008907775827604115,0.00044193526724135325
2001-01-16,-0.006299177350281207,0.0005683136986150536,-0.019686270555160788
2001-01-17,0.02284395209826392,0.01916531124450248,0.03757431818981869
2001-01-18,0.022222795299038683,0.03064046712242519,0.03873828960771315
2001-01-19,0.002660783149690539,0.013044209105526363,0.013087828991280177
2001-01-22,-0.007519197490490912,0.003293869144148492,-0.007166917370796431
2001-01-23,0.021919972618810818,0.015313792896599053,0.009972907518297743
2001-01-24,-0.004169406987575605,-0.01760782710834552,-0.010088328512352111
2001-01-26,0.010410988883079723,0.010078755958248628,0.019373135898745803
2001-01-29,-2.4472917780579435e-05,0.019411994649941477,0.0004588144033974031
2001-01-30,-0.0125488263824453,0.007649468256594772,0.017276731837351747
2001-01-31,0.004709756639949174,0.010085452951990013,-0.0008880245751170589
2001-02-01,-0.03280286340509395,-0.011203619071116333,-0.02544151573717441
2001-02-02,-0.00695467414073068,-0.022204816441476483,0.021960648390395014
2001-02-05,-0.009757538392539693,-0.009916784137215475,-0.0026663658233237204
2001-02-06,0.01216466045639255,0.014032189076667092,0.019885063099619647
2001-02-07,-0.005880840349180061,-0.004591379393300265,-0.01193908583861024
2001-02-08,0.02451213973935559,0.017813741818876214,0.04344881757258984
2001-02-09,-0.002596054445604492,-0.014751604874925198,0.005016981950718445
2001-02-12,-0.010325931269625223,-0.008801283125561967,-0.012937521814105365
2001-02-13,0.01677581584020157,-0.012185128069226961,-0.0025514332267046473
2001-02-14,0.00870991505152516,0.014449345485832677,0.005661302096180223
2001-02-15,-0.004665756270706508,-0.016841504735384507,-0.0162779014139276
2001-02-16,-0.042936711290239425,-0.017088098099829068,-0.04267865718349014
2001-02-19,-0.012040444273008837,-0.002529185858767739,-0.008725019552761386
2001-02-20,0.002429523933087182,0.00938391330313647,-0.017770984382780138
2001-02-21,-0.017941009115739672,-0.010834145519640851,-0.02810435762471959
2001-02-22,0.01724386946178665,0.01611898229256613,0.012683862880729174
2001-02-23,0.008712926395291911,0.010513573999656665,0.03864707559829296
2001-02-28,-0.016302322922138356,-0.020570702672819123,-0.0458684461075182
2001-03-01,0.026189937691365704,0.03433744801817381,0.034662847708428014
2001-03-02,0.013659774516840998,-0.005593774983313914,0.0198256532452984
2001-03-05,-0.007447771035732169,-0.01467439701664346,0.007886139902394854
2001-03-06,-0.005168479615744467,-0.014596045250160755,-0.014683444546833098
2001-03-07,0.007132750907246875,0.018489149745478047,-0.003159412343219312
2001-03-08,0.0025840673275646744,-0.016325682873544408,-0.025911952461693828
2001-03-09,-0.0011675139732033387,-0.0018563707972229589,0.003336271569787859
2001-03-12,-0.03849598505226515,-0.023651210525696843,-0.043501512880487904
2001-03-13,-0.002013177350809089,0.01513167353824447,-0.008444095380334332
2001-03-14,-0.021025729985409088,-0.008405523407873684,-0.03194073500853721
2001-03-15,-0.022276337220612223,0.010000138449785057,-0.011321934671496219
2001-03-16,0.005793271084342479,0.004760165792096747,0.04858342429761179
2001-03-19,-0.02087094445369555,-0.025477499969070196,-0.04352469855343171
