"","Date","Rm_minus_Rf","SMB","HML","WML","IML","Risk_Free"
"60",2001-03-29,-0.0183298316768189,-0.013131969023054,0.0027312798595435,0.0244861723947514,-0.00739578614023558,0.000643198080084062
"61",2001-03-30,0.00703631804004085,-0.00249386305761133,0.0145529327793978,-0.00562209085958166,-0.00294063208834494,0.000609967095363428
"62",2001-04-02,-0.0317928904119091,0.00486052908212643,0.00537248646500939,-0.0108405466454842,-0.00508526689173015,0.000615411518566367
"63",2001-04-03,-0.0166817044363112,0.010230070819524,-0.00590212473058019,-0.00173513140936717,-0.00507098174720326,0.00062118808268985
"64",2001-04-04,0.0107079813126964,-0.0269733147785135,-0.0253560526272881,-0.0062523962109576,-0.0128966787216521,0.000622546058658857
"65",2001-04-05,0.0385602996108319,-0.0171285015931424,-0.0164292913801069,-0.0202598141052671,-0.0220824530704756,0.000613030498280542
"66",2001-04-06,0.00169986307694221,0.0217335706503892,0.00292792240765718,-0.00132019326266002,0.0134499862840621,0.000609967095363428
"67",2001-04-09,0.00952892539756578,-0.01117328351481,-0.00201192053167894,0.00563215027091652,-0.0178031074380266,0.000609626571903998
"68",2001-04-10,0.0213852886450568,-0.00290242357152857,-0.0051423004797843,-0.0115778017914688,0.0131625479070759,0.000606560551131174
"69",2001-04-11,-0.0131392550365552,0.00422260133350029,0.00644404065090857,-0.00604776506687448,0.0186167709414312,0.000615071459866723
"70",2001-04-12,0.00840279091911149,-0.0153285147741594,-0.0195503727218237,-0.00738044000837089,-0.0240549724398565,0.000624921404088319
"71",2001-04-16,-0.030823604036944,0.0126666915708409,0.00267629281243202,0.0191042660422329,0.00389632649709412,0.000667101718982988
"72",2001-04-17,-0.00656025391185108,0.0124672089418761,0.014281843245971,0.0227227308110563,0.00717921980263944,0.000636438706709486
"73",2001-04-18,0.0330820163986187,0.00217909464243924,-0.0266128944227119,-0.0297380340887411,-0.0139265632516357,0.000636438706709486
"74",2001-04-19,-0.0328372896205177,-0.00665890959405767,-0.00959555391398809,-0.00367592365386958,-0.0146128788457246,0.0006435357480985
"75",2001-04-20,-0.0460947886095496,-0.00585746330892231,0.00471287475906283,-0.00804163484814171,-0.00561126580854927,0.000740931212250828
"76",2001-04-23,0.0172657660479654,-0.0230081352109548,-0.0115608584440968,0.00784773590142528,-0.0222855026572313,0.00072475268715233
"77",2001-04-24,0.011970429387112,-0.018879470240818,-0.00715119158188821,-0.00246068340431647,-0.0261543777726981,0.000726075846713359
"78",2001-04-25,0.0117864706577361,-0.0209557498467617,0.00810075465180066,0.0154599697748033,-0.00546821809817609,0.000733015239267276
"79",2001-04-26,0.0383229952663634,0.00165167167937942,-0.0041211378931302,-0.00802010973083899,0.00676161016041305,0.000674479488893986
"80",2001-04-27,0.00945303911968163,-0.0231743769753501,-0.0316454939798586,-0.00392989075858245,-0.01564655343518,0.000650283109227656
"81",2001-04-30,-0.00216085281549156,-0.0233994530086071,-0.0156337121291954,0.00127896438356574,-0.0344289260127632,0.000651294229157662
"82",2001-05-02,0.00205728175289012,-0.00173558662256846,0.00799862969663077,0.00571792610276876,0.00787146607684882,0.000652641990271263
"83",2001-05-03,0.0124555895467737,0.028074675853799,0.0158487965331345,-0.0109296669493795,0.0294348898150796,0.000638805791259633
"84",2001-05-04,-0.00177652612312006,0.0131140179488973,0.00810316761076946,0.0151222342825249,0.0181534052622747,0.000630006669122718
"85",2001-05-07,-0.0152601407695418,0.0094305731172497,0.00255035008960523,0.0117572258806571,-0.000337642658392368,0.000636100437011455
"86",2001-05-08,-0.00588318094349659,-0.0043930103491828,-0.00981080193672348,-0.00944024017395735,-0.00979674974738504,0.000632038960232784
"87",2001-05-09,0.00819459484561865,-0.0159839116426049,-0.0140607155318689,0.00843616916790095,-0.0118855054861171,0.000633054717409376
"88",2001-05-10,0.0160453779132616,-0.0187627937921064,-0.0267564479691967,-0.0120597005148172,-0.0155913248907966,0.000627634352659445
"89",2001-05-11,-0.0228391656851495,0.00401841503837132,-0.0111673608260678,0.0252912286234715,-0.00317229544049542,0.000646236063088113
"90",2001-05-14,-0.023217429445767,-0.0150941645203299,-0.0174080712954417,0.0107350845220373,-0.0256237470512918,0.000658364897279551
"91",2001-05-15,0.00596214720735323,-0.0412831131436657,-0.00944889815943832,-0.0214290063162856,-0.0331753893743827,0.000650283109227656
"92",2001-05-16,0.0263812618862963,0.00345128911482417,0.00820649883011132,-0.0107134122430755,0.00860647771638843,0.000639819825976495
"93",2001-05-17,0.00622569820384142,-0.0021411433552776,-0.0220458930962183,0.00361407898091216,-0.00416844311477377,0.0006435357480985
"94",2001-05-18,0.000909932094347088,-0.0102383666206178,-0.00737635583794227,-0.0130412003419392,-0.0214369292996856,0.000645223659295091
"95",2001-05-21,0.0114587563735111,-0.0236048060886079,-0.0533910477334326,-0.0118227353145235,-0.0427802136892229,0.000644548580571946
"96",2001-05-22,-0.00835581709869297,-0.00926012740964193,0.00926579578236964,0.012364104374151,0.0167238294969675,0.000653315700003931
"97",2001-05-23,-0.00406074371970468,-0.0255479626652222,-0.0248196262009981,0.00809218404809789,-0.00447587709653166,0.000662063581871042
"98",2001-05-24,-0.0116977227455995,-0.00421519257582845,0.00302229777494367,-0.00971547102764777,0.00302516342640773,0.000644548580571946
"99",2001-05-25,-0.0122045584761966,-0.0238593282021029,-0.024630632778332,-0.00689335668230799,-0.0127009787840963,0.000643873387514704
"100",2001-05-28,-0.00764326420566875,-0.00169166918291216,-0.018660598721283,-0.0133988201236556,-0.0145063154149407,0.000641847121948702
"101",2001-05-29,0.0056197190659893,0.025777372683159,0.0255225551651562,0.00607664694309917,0.0278076876192709,0.00064015778023907
"102",2001-05-30,0.00405886369939015,0.0245834816040402,0.0132472474708045,-0.00200857954432149,0.0194341736861415,0.000638805791259633
"103",2001-05-31,0.0117708961679503,-0.00655877684312101,0.0016968208338157,-0.00230935942195274,-0.00829984371155493,0.000641847121948702
"104",2001-06-01,0.0071032054947994,-0.00170304063795272,0.00122534848186468,-0.000398443199951594,-0.00745539968639984,0.000653652512180969
"105",2001-06-04,0.0202159733772265,-0.00181346092217218,0.00956103626037029,-0.00438908299085478,-0.000342059753515561,0.000643873387514704
"106",2001-06-05,0.0110739489671257,-0.00520295078808008,0.0336838318930742,-0.0188920987741346,0.0104516619790996,0.000638467722361424
"107",2001-06-06,-0.00910735859619389,0.00725115166405123,0.0113044364197436,-0.00375491969786226,0.00783140221841214,0.00064015778023907
"108",2001-06-07,0.00548841119772631,-0.00360531708814152,0.0146183832527362,0.000835767673548926,0.00383619523000821,0.000635762138608165
"109",2001-06-08,-0.010587428397496,0.0160301118688505,0.0197949761751506,-0.00825743486165068,0.00713935456586678,0.000634747071118547
"110",2001-06-11,-0.00805054441404625,-0.0142201747263298,-0.0187939439104866,-0.00629772446766563,-0.0218412974794095,0.000636776947707141
"111",2001-06-12,-0.00712024442480695,0.00804448207983428,0.000808451220888238,0.00355429404408426,0.00578904815053248,0.000636438706709486
"112",2001-06-13,0.0141423781962784,0.0103748312706238,0.0108513260215299,-0.00294160915884531,0.023984781737604,0.000639481843062173
"113",2001-06-15,-0.0221309885694163,-0.00729602182144901,0.0138594655765211,0.0191127104481736,-0.00522620011586041,0.000649946012255098
"114",2001-06-18,-0.0312594322173641,-0.00722699932150836,0.000951406686709524,0.027981518986656,0.00310365127137025,0.000688526522029331
"115",2001-06-19,0.0028791553880494,0.00732762764096944,0.011642762575018,0.00732980147290328,0.007907510890705,0.000690862889902055
"116",2001-06-20,0.0124875623759596,-0.00625651852713483,-0.0075553256325209,0.00554487579752133,0.00758933203620958,0.000681843630925494
"117",2001-06-21,0.00836666182196911,0.0210685234932869,0.035069746356525,-0.0269134598682513,0.0256529397815397,0.000678832671304752
"118",2001-06-22,-0.00619598271921047,0.00286287553692901,0.00992794863064098,0.0102378826812056,0.0151512323008873,0.000671798242908084
"119",2001-06-25,-0.00979314188103042,-0.015164889708951,-0.0146485425756679,0.00138921029264543,0.00575845006776071,0.000673809346432686
"120",2001-06-26,-0.00847336897811693,-0.00349492658476059,0.0065560633285634,-0.0101209253964444,0.00408641216941158,0.000682512424362569
"121",2001-06-27,-0.00988815634570188,0.00853394087481261,0.00420853211295974,0.000768832950097909,0.0202722253951962,0.000690862889902055
"122",2001-06-28,0.00276859735601404,0.00737203544552188,-0.00705534256535811,-0.00206356857711981,0.0119875971887948,0.00069986179091619
"123",2001-06-29,0.0127185742234573,-0.020566304878436,-0.0195022148910027,-0.00464737592962875,-0.016445963317147,0.000693531349158949
"124",2001-07-02,0.00110291690820687,-0.00798684815122974,0.00760308030177407,0.00595139488321386,-0.00672099376852294,0.000694198184995942
"125",2001-07-03,-0.0200819562621362,0.0284937747687979,0.0055154194289471,-0.00033476895456659,0.014848431521011,0.000719124354919831
"126",2001-07-04,-0.0157619651718968,-0.0041404972348955,-0.0148794862761858,0.00676967616378539,-0.0139538403811053,0.000745541615494227
"127",2001-07-05,0.00129644857839877,-0.00722952307086733,0.00403340327557326,-0.0117556679782865,-0.0280804877326356,0.000796882142794386
"128",2001-07-06,-0.00688554400036689,0.00732892855450854,0.0237476586397374,0.0239101194201317,0.0036012560971493,0.000760652656363048
"129",2001-07-10,-0.018462453016712,-0.00820509227007816,-0.0146272790398965,0.0078134650739102,-0.0172619090482904,0.000826340173512463
"130",2001-07-11,0.00960806470369115,0.0128615177892633,0.0360957012933906,-0.0121780216156894,0.0291950987768406,0.000829886335641961
"131",2001-07-12,0.0088809428892584,-0.0379433852545134,-0.0147050826149528,0.0100940955247351,-0.0184338154954753,0.00085910243015741
"132",2001-07-13,0.0080720638281733,-0.0122947966362549,-0.0141920670521419,-0.00900998771160768,-0.0161737387901942,0.000847890789846595
"133",2001-07-16,-0.0203389896422057,0.0161983533033387,0.0270165830602183,-0.00141387029879438,0.0298600879067793,0.000817945777455975
"134",2001-07-17,0.0165665694743242,0.0214126920524239,0.00198842214011309,-0.0163845338710486,0.00343150434357647,0.000802401847853629
"135",2001-07-18,-0.0213361542264494,0.00328794608001038,0.00563158452425947,0.0135848177546397,-0.00267710753102029,0.000804672448499799
"136",2001-07-19,0.003878299062786,-0.00739333502896302,-0.00764977889969007,0.020900479455887,-0.00599726072601223,0.00078907658651195
"137",2001-07-20,0.0188114058924964,0.00774030993150851,-0.00845397002876904,-0.00732279703498055,0.0115795000851848,0.00076982271960957
"138",2001-07-23,0.000784655139282095,-0.00226219641208924,-0.00345915392904052,-0.0104589465533588,-0.00490316253838561,0.000745212477719859
"139",2001-07-24,-0.0173284669672303,-0.00758610985637253,-0.00343309226260083,0.0193414528882836,-0.00761953185471543,0.00076982271960957
"140",2001-07-25,0.0136022888199561,-0.00570348443994225,0.0161477571971397,-0.00396119774765928,0.00112908916757793,0.000754746459056488
"141",2001-07-26,-0.00905193048139421,0.00535150646309416,0.00671502602809656,0.00914706156840041,-0.00406281269562497,0.000756059703644896
"142",2001-07-27,0.00446514212801706,0.00597039851584773,0.00677173626919116,0.00837208703942078,0.0100132635571481,0.000759668897517551
"143",2001-07-30,-0.011171807746222,0.00779807314348862,-0.0122502960541143,0.0152681153151084,-0.00303542661968322,0.000746528865822604
"144",2001-07-31,0.00714678377062162,-0.0116396630581789,0.00104308929531471,0.00641340249805702,-0.00224384533063638,0.000753761241675477
"145",2001-08-01,-0.00518077585400665,-0.00466372215504285,-0.00922250036883395,-0.00245479915986931,-0.0104553634536183,0.000757044353303149
"146",2001-08-02,0.000861361962974366,0.00662288878739085,0.0182765199224034,-0.00109350112694177,0.016642041380645,0.000747186896924434
"147",2001-08-03,0.00433639580237834,0.0120592498051928,0.0105962818280408,0.0180526968509864,0.00598559801144292,0.000748502633408421
"148",2001-08-06,0.0132359891830362,-0.0193988722441463,-0.00693302573002048,-0.00476243047652448,-0.0122606512523638,0.000741919604706043
"149",2001-08-07,-0.00169932875291965,0.0109361295474407,0.00994033337172871,-0.00389191887077382,0.0211605924581351,0.000750475424373453
"150",2001-08-08,-0.00321643864220854,0.0125897441588963,0.0197192131720733,0.000327365832550203,0.035045475189943,0.000734995706445751
"151",2001-08-09,-0.00254796084232014,0.0092952369437541,0.00559472948682691,-0.00297285406148528,0.0240814806238674,0.000740931212250828
"152",2001-08-10,0.00587262848447504,0.00230951988014147,0.00163552463751505,-0.00590169101994028,0.00689630251144238,0.000732685065739425
"153",2001-08-13,-0.00994541105235135,0.00325946301479002,0.00030276436049338,-0.00357216557603208,-0.005081411248377,0.000737305008807754
"154",2001-08-14,0.00593622723305679,-0.0117557281289897,0.0025834403271379,0.00432855916027668,-0.00540816577489081,0.00075113280450223
"155",2001-08-15,-0.00817725057186578,-0.00450806984968025,0.00372305685261338,-0.00448301389749378,0.0157562146181738,0.000740272147796039
"156",2001-08-16,-0.00698444410014606,-0.000219052453170226,0.000970243755488558,0.00830174306515149,-0.00752211127062801,0.000733015239267276
"157",2001-08-17,-0.0296957618831516,-0.0101056034119621,-3.7518674005161e-05,0.010139525924196,-0.00848200125172015,0.000742578396910831
"158",2001-08-20,-0.000824620082184685,0.016932574466219,0.0152269932584905,-0.000612659192254272,0.00853018211151539,0.000732024636644679
"159",2001-08-21,-0.00685684708513761,-0.0236751069095459,-0.0172362137796748,0.0156482478230278,-0.0253019810200551,0.000747844819441124
"160",2001-08-22,0.00837131015433543,-0.00982576129415845,0.0104351522130772,0.00964858466488167,0.0115056896983993,0.000722436100760282
"161",2001-08-23,-0.0132222582943101,0.0203835306182947,0.0145386163892616,0.0116981530868233,0.0219143275082814,0.000726075846713359
"162",2001-08-24,0.0196896237517967,-0.00939825158147825,-0.00695983241318682,-0.00652249556864474,0.00520225381642557,0.000721111732513657
"163",2001-08-27,-0.0025239936019452,0.00197301013169285,-0.00615603926830968,0.00259387366316237,-0.00940503340176986,0.000722767124095247
"164",2001-08-28,0.00308870335390601,-0.0131773891003774,0.00112124397077133,0.00762157125665012,-0.00852688077387252,0.000713156271279214
"165",2001-08-29,0.00263337260221474,0.004186950005706,0.00413053924542412,-0.0197345154495848,0.0114702164532669,0.000709836804926089
"166",2001-08-30,-0.0134646553520348,-0.00597740658142233,0.0111332345974087,0.00697753185292607,-0.001602606211701,0.00071216072153657
"167",2001-08-31,-0.0066005145698983,0.00378623715262802,-0.00595343548382744,-0.0118720196026929,-0.0011918559281312,0.00070917257987424
"168",2001-09-03,-0.00662686424445505,0.0258893795281967,0.00193745132473965,-0.0188614215851496,0.0214588190174092,0.000707511532939131
"169",2001-09-04,0.00978048144359859,-0.0116353798552321,0.0233692319952849,0.0245111860309798,0.0190780958683753,0.000706182196943406
"170",2001-09-05,0.00347956159168998,-0.0118877294373826,0.0680504546994684,0.0307743922818848,0.0410652326631483,0.000708840425845514
"171",2001-09-06,-0.0229404665021295,0.0106416884316421,0.0170270124525732,-0.00559484737523197,0.0209167938700839,0.000710500919334889
"172",2001-09-10,-0.0220773287954246,0.0122618606187433,0.0200848779248641,0.00341459000800515,0.0189225149398687,0.000710500919334889
"173",2001-09-11,-0.0734213722659144,-0.00521883127497068,0.00553644307601554,0.0551777442658775,-0.0145693679490347,0.000731364098133902
"174",2001-09-12,0.0271978478624594,-0.00302267553564129,-0.0274008728141127,-0.0285515800032012,-0.012938282249481,0.000733015239267276
"175",2001-09-13,-0.0741249870520158,0.0254605146470761,0.0139686768808099,-0.00687462543951394,0.00271450777991719,0.000744883312772338
"176",2001-09-14,-0.0195105773636089,-0.0282891606429481,-0.00960696308759482,-0.00777671439828368,-0.0205592370090155,0.000761308360770041
"177",2001-09-17,0.056365534401039,-0.0689830671899876,-0.0385167574560625,0.0254207662435017,-0.0521375406334262,0.000734005595826925
"178",2001-09-18,0.0138204731978435,-0.0419977822763644,-0.0174205298229021,0.0144623527644025,-0.0197785091161566,0.000721442865820654
"179",2001-09-19,0.00628255675387543,0.0069985029999642,0.00212390338315682,-0.0301270398250274,-0.00029766222909274,0.000724090942665123
"180",2001-09-20,-0.0293350554217305,-0.00539668365933329,0.00816414664971192,0.000352693426150238,-0.018199508202974,0.000721442865820654
"181",2001-09-21,-0.0148747668785068,-0.0183954690368212,-0.00852109195859522,0.0278652624042092,-0.0540313324455531,0.000739283346796293
"182",2001-09-24,0.000951959086467751,0.00183659077272455,0.010131877160964,-0.0236067919361457,-0.000273027930382998,0.000761636172539992
"183",2001-09-25,-0.0242645272759882,0.00414774235632053,0.00535220523081537,0.0248693436854672,0.00740510362878959,0.000755731433047302
"184",2001-09-26,-0.0195658545637635,0.00116001784012366,0.0142126358421863,0.011550820348217,-0.0126539308839805,0.00075802875985187
"185",2001-09-27,0.0251032592356986,0.0154139349577939,0.00326587650728387,-0.0417589526649502,0.0220060083356011,0.000734995706445751
"186",2001-09-28,0.0198062647288791,-0.026915182871906,-0.036395537798422,-0.00104689348474566,-0.0362019986715204,0.00072475268715233
"187",2001-10-01,-0.0162810078248828,-0.0220206533207657,-0.00327075416440427,0.00090518602502691,-0.0196050093454267,0.00072706792829158
"188",2001-10-02,-0.0125927344140969,-0.002093181288793,0.00151577943362875,0.00173152375489457,-0.0153308523690065,0.000726737261860455
"189",2001-10-03,-0.00910220870670744,0.0014881162773379,-0.00268774941144977,0.00316688643960498,0.000785176676123451,0.00073895369196042
"190",2001-10-04,-0.00250112705227526,0.0245547559879188,0.0175873069005257,0.0217776392703483,0.0257883370491348,0.000748831499697289
"191",2001-10-05,0.00537515534601223,-0.00119738540064038,0.0132442004918928,-0.0202878016543427,0.00187900687553579,0.000742907752196986
"192",2001-10-08,-0.00780143793391139,-0.0042935426061987,-0.00575481482134285,0.0102525089203609,-0.00740414180412045,0.000750146693659026
"193",2001-10-09,0.0154797859452946,-0.021645126865161,-0.00580238667951228,0.00294991951983752,-0.0154355135703958,0.000743237080278458
"194",2001-10-10,0.0192153260112211,-0.0171011251882407,-0.0290773421960755,0.0031072127236854,-0.0122676685351835,0.000736975190350986
"195",2001-10-11,0.0266372223959097,-0.00948798780063003,-0.00997411817300637,0.00414149896058233,-0.00686749442780062,0.00074060169364154
"196",2001-10-15,0.0354357408728281,0.0284250589006319,0.0332747383662289,-0.029954863048818,0.0305725957620243,0.000729712272924177
"197",2001-10-16,-0.00368552924471261,0.0187345589220019,0.0195255054954153,-0.0100334595074929,0.024891922605712,0.00072078057170244
"198",2001-10-17,0.0010221137312467,-0.010029212655753,-0.00644504018983012,0.00503348365235538,-0.0142873015263366,0.000716804494955259
"199",2001-10-18,-0.0169989117855488,0.0260169700591629,0.0209644110177887,0.0143316084651925,0.0280604907819651,0.000722105049939303
"200",2001-10-19,0.0150520245053027,0.080401090093451,0.0360554582647492,-0.0434783605934871,0.0451602402121054,0.000716141429815131
"201",2001-10-22,0.0208993979864778,0.0442503594395233,0.0207249440756148,-0.0298421540996928,0.0203065383492489,0.000717467449839138
"202",2001-10-23,-0.000396292025072913,-0.0542077342850934,-0.00861288851059927,0.0262436570152062,-0.0120201662308135,0.000718793028985809
"203",2001-10-24,-0.0126708295674279,0.000160547868046649,-0.0251279748659876,-0.00396213679279692,-0.014551927240921,0.000724421828637967
"204",2001-10-25,0.00876274274369739,0.0137315783069341,0.0051651274471672,-0.0271907074434428,0.00781683173569734,0.000718130294503849
"205",2001-10-26,0.00742967340564426,0.00773756829679561,7.48389287085205e-05,-0.00198392723171428,0.0138864227570742,0.000720449383382338
"206",2001-10-29,-0.0286928949134148,-0.00358224220284869,0.00899641111031138,0.0199965403057807,-0.0111416495237054,0.00072309811994864
"207",2001-10-30,-0.0241674129558968,0.00774937310976264,0.0100563977562913,0.0147308986079118,0.0100560169412285,0.000720449383382338
"208",2001-10-31,0.025819965790262,-0.00772637486809846,-0.00259864766628553,-0.0167830545441873,-0.00634737739447386,0.000713156271279214
"209",2001-11-01,-0.000590803782243728,0.000366793050305131,-0.0121866028910869,-0.0174856496309507,-0.00194694556137634,0.00071182881637144
"210",2001-11-05,0.041041762715293,-0.0267221104904241,-0.0129404098113986,-0.0460612138233423,-0.0294745492198786,0.000704187361509456
