date,low,medium,high
2001-01-02,0.007461808342004351,-0.003235884325811408,0.01968690028567215
2001-01-03,0.049735266584703265,0.06178689779163288,0.08411263953514989
2001-01-04,0.004244614287934828,0.00908718252764863,-0.015592519916882713
2001-01-05,-0.008022057102607687,-0.018193511273894927,-0.021458807313493557
2001-01-08,-0.004252066209950066,0.005145237816995798,0.01916956862045581
2001-01-09,0.01457391548612098,0.02059177196898316,0.028935068369419285
2001-01-10,-0.0006155044422745029,-0.0055929827806619195,-0.0015613109866349534
2001-01-11,0.003956491932505692,0.01251368974915012,0.005531469161669407
2001-01-12,0.0005505889861107256,-0.02230564690338229,0.004911433135179237
2001-01-15,0.0015218382173187584,0.010014189060579999,0.00950810076558672
2001-01-16,0.011230398913439842,-0.017206698044147838,-0.015614133140639561
2001-01-17,0.01693140310713858,0.022828107964408484,0.03043535642511254
2001-01-18,0.02159506307362429,0.02716884860254771,0.025001978945930432
2001-01-19,0.01662551456693514,-0.0009992043302467252,-0.004482997913588696
2001-01-22,-0.010326936284423662,-0.011008308654453623,0.00555747959435076
2001-01-23,0.012260752164356915,0.017509137518342953,0.03309809742685909
2001-01-24,-0.012095130569617371,-0.005544298221588299,-0.0011985488209044289
2001-01-26,-0.0013519497210185713,0.004459342969869973,0.03144439295366208
2001-01-29,0.004818968908201045,0.005337204351858225,-0.0004087471909515932
2001-01-30,-0.00043297043561325524,-0.006113675803486029,-0.0182072497621395
2001-01-31,0.0039820826319704496,0.009034746394856333,0.003728574384673199
2001-02-01,-0.014455085637157576,-0.036634649928160214,-0.0349870788544004
2001-02-02,-0.009410178859577196,-0.011719167003281928,-0.0066160076507098585
2001-02-05,-0.006182427085732085,-0.01792830299422232,-0.005642056737891039
2001-02-06,0.012351631823971263,0.00955655411464749,0.016777985955445517
2001-02-07,-0.007962701493060569,-0.007602767829421422,-0.0016483134579793764
2001-02-08,0.020954560029269886,0.023868243863122283,0.027313053022738166
2001-02-09,-0.004586647326555758,-0.013215816909538224,0.0020067566647213927
2001-02-12,-0.00907133505703333,-0.015534781175701964,-0.0064226757875374
2001-02-13,0.01386158588847818,0.0031584566325992217,0.009764540425887336
2001-02-14,0.0173537768869245,-0.0064435813799693245,0.015253163025738632
2001-02-15,-0.004959412929937956,-0.006849475724190896,-0.012235581112956504
2001-02-16,-0.02637301012186472,-0.036247772440529555,-0.05144575726428766
2001-02-19,-0.00576455003285366,-0.015443169197999469,-0.009797326035584824
2001-02-20,0.009265909281559345,-0.0029149280464083028,0.0006047118629223642
2001-02-21,-0.021350144571947664,-0.0018571504600914182,-0.024219736021536598
2001-02-22,0.010102391189980076,0.018304597495191238,0.02396506041397259
2001-02-23,0.0032879713285899315,0.021146908950127,0.009818223607296063
2001-02-28,-0.018700004715796834,-0.01583517980246777,-0.02087787661782979
2001-03-01,0.017868129590256687,0.020146034933429847,0.04874987708113057
2001-03-02,0.014755082183914433,0.007373402775061439,0.005107695329803142
2001-03-05,-0.0034226125592385047,-0.006054742500552784,-0.016527786817898103
2001-03-06,0.0002220679102383148,-0.011617922443647802,-0.014041414293830583
2001-03-07,0.007139643278559117,0.0099362943083503,0.011140234109152073
2001-03-08,-0.002204119168706785,-0.012272460500160304,0.004625921674182009
2001-03-09,-0.006957310588342698,-0.008488938033164035,0.012557560148376145
2001-03-12,-0.038386949384251905,-0.04997293568931263,-0.0194999727743563
2001-03-13,0.0046459788492165385,0.008143443896204845,-0.007956496775652355
2001-03-14,-0.017060461356285764,-0.0041030881426585815,-0.03301401011349116
2001-03-15,-0.04215270145390706,0.0018992794435711963,0.005344136939177605
2001-03-16,0.01267758235503116,-0.004562317406878333,0.011228569022420257
2001-03-19,-0.011572908611873305,-0.02864815019448942,-0.03171729154978076
2001-03-20,-0.003745582065920825,0.0028160591745092557,0.015253961642803534
2001-03-21,0.014781403200401236,0.00477023442552249,-0.006140447357933711
2001-03-22,-0.05029924562377022,-0.052925464998041634,-0.06783466029851942
2001-03-23,0.00903077110629729,0.04016794610695445,0.026982299119130995
2001-03-26,0.030231177561391424,0.020544725393230233,0.02357758055837257
2001-03-27,0.019615622579729555,0.0021241239400630507,0.021012429672539672
2001-03-28,-0.015125391878499086,-0.012182050305533995,-0.008522668629397937
2001-03-29,-0.0180625409834007,-0.022101318316239984,-0.01192353981513491
2001-03-30,-0.003915370308410337,0.002398701181421895,0.02017072010444744
2001-04-02,-0.03660942181822627,-0.03220922543899814,-0.029810482469247106
2001-04-03,-0.006500135952623734,-0.02268876875428326,-0.021741606444885077
2001-04-04,0.030177232699748403,0.005664442761660033,0.00930249808765142
2001-04-05,0.04323658322895663,0.047971451146272,0.03747619524862821
2001-04-06,0.011612508186977384,0.004450636803591365,-0.012035957500108649
2001-04-09,0.0030286877078644203,0.01324203788564838,0.017003160848043205
2001-04-10,0.019648547908816726,0.02339290682988282,0.015269369752038221
2001-04-11,-0.012076656275161886,-0.017518487775716518,-0.02177332460778902
2001-04-12,-0.001518929196168577,0.015503329447089103,0.01323079738650003
2001-04-16,-0.023905578964203766,-0.030392953718930592,-0.045268359753294844
2001-04-17,0.00016048378104141625,-0.011100254708772659,-0.01782485571537675
2001-04-18,0.043568578407268375,0.04239348094768836,0.024633227389059008
2001-04-19,-0.03189365653559658,-0.03231977678432925,-0.04539414514503092
2001-04-20,-0.04259072778644427,-0.05993200758776712,-0.0512599916546366
2001-04-23,0.029686472212341615,0.018165578015358893,0.008566717635542552
2001-04-24,0.01889631880030426,0.006251131214203553,0.016521723067896052
2001-04-25,0.02212026998486052,0.004196747648982133,0.011954828998007932
2001-04-26,0.028629430271735236,0.051935282737632184,0.049793604204737926
2001-04-27,0.013001814907977673,0.01310316889423787,0.0015138320081690608
2001-04-30,0.002662398944711877,0.0021812707500325932,-0.00827419931705229
2001-05-02,-0.0020065969291256183,0.0005937122087873292,0.002526583835371953
2001-05-03,0.0210744596183926,0.0064206817319186395,0.0239587210797591
2001-05-04,0.0022490760288660745,-0.0019240894204744976,-0.0023150615379252466
2001-05-07,-0.01654162758390005,-0.01787780181887024,-0.0132077599897601
2001-05-08,-0.0006926970142430182,-0.011814295202458358,-0.007079716623148415
2001-05-09,0.018535971651586672,0.018989565058206072,-0.020371466242159905
2001-05-10,0.027888343227720623,0.017351199305874806,-0.0053655824878154415
2001-05-11,-0.012583113885537508,-0.029104758810584528,-0.03641030549459924
2001-05-14,-0.012864128460651781,-0.0276094540258629,-0.0344507843512468
2001-05-15,-0.004993369403143247,0.02264881579045643,0.004006918326537755
2001-05-16,0.023175224351626045,0.021718549097948167,0.05078917674537905
2001-05-17,0.01866945074086268,0.008713199266526677,-0.0018205143847121262
2001-05-18,0.005614237137584196,0.005398273533563189,-0.010720476440442998
2001-05-21,0.017385811066096057,0.008740320987865239,-0.00444837068098702
2001-05-22,0.003040178739563526,-0.0077062036028667695,-0.01968229836234091
2001-05-23,0.010172462866812343,0.0010149965791016232,-0.020445038334587936
2001-05-24,-0.016599443086279787,-0.002892614175728119,-0.019851498365201416
2001-05-25,-0.014176418088541417,-0.0010690336400112506,-0.022245932325151804
2001-05-28,-0.004861002452106141,-0.003479953948474112,-0.02232238191668203
2001-05-29,0.0022243436290980824,0.007463871443161669,0.01437024875555775
2001-05-30,0.006562050821958763,-0.006010908740769177,0.012131049503034291
2001-05-31,0.014544876159216414,0.008844090641888522,0.012505602117780458
2001-06-01,0.005548370543619124,0.004657485625022828,0.013615874188146545
2001-06-04,0.027089123204991027,0.009970524326260726,0.03383480861217191
2001-06-05,-0.017037995368782064,0.013649551284501833,0.08029933728230931
2001-06-06,-0.018581100743587726,0.006245271369858628,-0.012652999202105683
2001-06-07,-0.005803360319056095,0.012685958061028764,0.016100022710183407
2001-06-08,-0.018615052806305803,-0.006285234222427628,-0.004209811528895014
2001-06-11,0.0061340515575277746,-0.01153912574755065,-0.022857006981154875
2001-06-12,-0.013118061568573586,0.0008857384239952774,-0.019279311189039576
2001-06-13,0.012373080487953991,0.0024527476501410993,0.016169654683343467
2001-06-15,-0.027290518715575286,-0.02366198840785377,-0.006143899048900721
2001-06-18,-0.016168577862119365,-0.041168687475893626,-0.0380084946837595
2001-06-19,0.001580899454942648,0.006291121122636277,0.00430035378560282
2001-06-20,0.02695651202134364,0.005048456584960747,0.010709242577768464
2001-06-21,0.0016508378164159893,0.01312793813976208,0.029404655309102152
2001-06-22,-0.01434136647950617,-0.004562712853874409,0.005800931940633736
2001-06-25,0.0009057048639182002,-0.014319718282844071,-0.02289796965014888
2001-06-26,-0.013662792348585624,-0.017252396921871596,0.0069006360264267305
2001-06-27,-0.015720779983568942,-0.004987508114598028,-0.0071479247019548935
2001-06-28,0.0034021839321614366,0.002999960205073178,0.0010202664603684275
2001-06-29,0.02224184161860557,0.02089581038973743,-0.0026152172545003422
2001-07-02,-0.007330697364117684,0.011939979682942225,0.0065397369225216155
2001-07-03,-0.02213936251278245,-0.02135128163060058,-0.018766382564833237
2001-07-04,-0.009509712334928479,-0.016785705399685994,-0.025846062880750066
2001-07-05,0.001673417924071456,-0.005415244738395538,0.011791236088468205
2001-07-06,-0.0038827726461424547,-0.010384483475232525,0.004586921655947855
2001-07-10,0.004723369523614886,-0.022318653649542854,-0.0411540814802874
2001-07-11,0.008074721840793,0.0021098214897001,0.028588834612460926
2001-07-12,0.01792160146303013,0.0069096898901263104,0.006802375616879633
2001-07-13,0.0026148678027502906,0.02536629216907653,0.0035595851976773147
2001-07-16,-0.03004213780023608,-0.019789138128896537,-0.010048342771199042
2001-07-17,0.0034048254786169375,0.011670322824039691,0.03970734006812674
2001-07-18,-0.02284633692594736,-0.019872650888975274,-0.019086967465861544
2001-07-19,0.011731325211681165,0.0025440686170858755,-0.0029275223557864035
2001-07-20,0.02642340316119724,0.023362804450963275,0.01135450190918837
2001-07-23,0.007183616870367282,-0.0002687590437325574,-0.0040504235914695826
2001-07-24,-0.008439595108399646,-0.02924910072345748,-0.020761613998159907
2001-07-25,0.010385703960215403,0.009762163122038932,0.032468415964000574
2001-07-26,-0.011874212075792527,-0.003794155753009326,0.001741493153519991
2001-07-27,0.005232627779321653,0.002609642448964807,0.009569711440821273
2001-07-30,0.0040298284169230465,-0.010584693932227112,-0.02620225020115031
2001-07-31,0.0072677250391163725,0.002329213218440559,0.01276070589169163
2001-08-01,-0.010385498738997296,-0.005942724472955594,-0.002294150656211684
2001-08-02,-0.01778017483482541,0.009483381848162257,0.015548690866518186
2001-08-03,0.012281424185668383,0.00044240940058547424,0.0015499193071315713
2001-08-06,0.015528873748500848,0.018976630055164586,0.012749400449834664
2001-08-07,-0.004418060659526595,0.0018578804590549947,-0.0037157834305414496
2001-08-08,0.0003441187680319356,-0.004618835096258935,-0.0036917781926015156
2001-08-09,0.002471361093387477,-0.006527809249804863,-0.003953443994304732
2001-08-10,0.004934254907750456,0.00532184183464115,0.014332561411625132
2001-08-13,-0.012894793041507395,-0.011776703725322855,-0.006721359178311925
2001-08-14,0.012320595120214058,0.004166673364266816,0.014402829795875562
2001-08-15,0.0008085538655732545,-0.010462192270910265,-0.0006756651970330418
2001-08-16,-0.004768133689009979,-0.00967738326035773,-0.003060444591774476
2001-08-17,-0.02821177389363981,-0.027349489424819396,-0.024561501640135326
2001-08-20,-0.008133701462892363,0.006608070210249482,0.0011064431262166191
2001-08-21,0.000946579305167323,-0.005137747438575291,-0.013061269336194352
2001-08-22,0.01350227518308559,0.0011276033301143675,0.019557613616251822
2001-08-23,-0.007558655746443405,-0.019620439901703708,-0.01642870419334601
2001-08-24,0.03436526081322105,0.006174980592091838,0.012738006202039345
2001-08-27,-0.0025305814466736335,-0.0010290696436659947,0.0027078607904350784
2001-08-28,-0.0013186943731499222,0.009329880892345519,0.00956573871536923
2001-08-29,0.00013192860739117928,-0.0034836205337573515,0.01574856826009371
2001-08-30,-0.012034391521734451,-0.007801312057189551,-0.014059601104411162
2001-08-31,-0.006679498350657734,-0.00442903142775724,-0.007728565238661343
2001-09-03,-0.006652149390918676,-0.009935019224533645,0.00341387106281302
2001-09-04,0.018147258547028623,0.006378630567489065,0.009543243071981483
2001-09-05,0.002528268762067933,-0.00018177048719917463,0.020815191150329673
2001-09-06,-0.032063915489918916,-0.023705340782843188,-0.013532710385485145
2001-09-10,-0.02090618115796746,-0.012588097239343425,-0.018881913946800732
