date,average_short_interest
2013-05-14,43.12349896281202
2013-05-15,43.84629789241661
2013-05-16,43.59541889805852
2013-05-17,43.6185408461666
2013-05-20,44.00505447914584
2013-05-21,44.06922471280643
2013-05-22,44.04731784711782
2013-05-23,43.70390683725692
2013-05-24,42.93112924808069
2013-05-27,42.76960515822086
2013-05-28,42.30772160040584
2013-05-29,41.73511147869969
2013-05-31,41.5579959166915
2013-06-03,41.784408679484024
2013-06-04,41.82252234114498
2013-06-05,40.82118949867951
2013-06-06,42.839826526608334
2013-06-07,41.40342449981219
2013-06-10,41.28243530091477
2013-06-11,40.2117066200861
2013-06-12,40.14873281921065
2013-06-13,41.01873668330042
2013-06-14,42.399552116187884
2013-06-17,42.21541625243235
2013-06-18,42.10063434275185
2013-06-19,41.36985929767282
2013-06-20,41.318671087208166
2013-06-21,41.37651864086889
2013-06-24,42.122679823965896
2013-06-25,41.761478932632095
2013-06-26,42.37490152453536
2013-06-27,42.11664515992439
2013-06-28,42.17452949113827
2013-07-01,44.17367265018093
2013-07-02,48.98180204049992
2013-07-03,42.694932811259655
2013-07-04,43.68615262335748
2013-07-05,42.569447157394265
2013-07-08,42.96120057921335
2013-07-10,42.57277676275049
2013-07-11,42.806434965581495
2013-07-12,42.86210727317959
2013-07-15,42.7099256711638
2013-07-16,43.167505838527475
2013-07-17,42.87776814103205
2013-07-18,42.451831497759585
2013-07-19,42.854656691521
2013-07-22,42.77423518391677
2013-07-23,42.834369484187036
2013-07-24,42.53791361076046
2013-07-25,41.8259122514305
2013-07-26,41.60650855983093
2013-07-29,41.79482754423067
2013-07-30,42.61024220178592
2013-07-31,42.623158677796226
2013-08-01,42.20503145935296
2013-08-02,41.86841394759781
2013-08-05,42.300715384083205
2013-08-06,43.1970923721859
2013-08-07,45.1473439313063
2013-08-08,46.05388604073745
