date,average_loan_fee
2017-01-18,1.0840334344002769
2017-01-19,1.0196270196352109
2017-01-20,1.0058330470739951
2017-01-23,0.9911602072011199
2017-01-24,0.9707372414342481
2017-01-26,0.9723534885114935
2017-01-27,0.9693731874316392
2017-01-30,0.9554627340042513
2017-01-31,0.9653287790922254
2017-02-01,0.9725850029546992
2017-02-02,0.9995754176453133
2017-02-03,1.033784563506598
2017-02-06,1.2524834411236847
2017-02-07,1.1844674479468003
2017-02-08,1.216332499092091
2017-02-09,1.2124279876883555
2017-02-10,1.2375217019818532
2017-02-13,1.381528883756589
2017-02-14,1.2911254951457456
2017-02-15,1.2725957959016425
2017-02-16,1.194626899712183
2017-02-17,1.1810864906528742
2017-02-20,1.1924007942500015
2017-02-21,1.2010945068997285
2017-02-22,1.1625295164299383
2017-02-23,1.200078411226109
2017-02-24,1.1971028231126963
2017-03-01,1.1621985536467203
2017-03-02,1.1672728589479624
2017-03-03,1.1599205682840523
2017-03-06,1.3015173554778954
2017-03-07,1.171986936035788
2017-03-08,1.191268460445375
2017-03-09,1.1459077072554094
2017-03-10,1.1328025316833412
2017-03-13,1.1331950536618487
2017-03-14,1.1355044867440471
2017-03-15,1.122701078861691
2017-03-16,1.106271612856262
2017-03-17,1.0773069947640652
2017-03-20,1.1887570780142351
2017-03-21,1.1214862050118233
2017-03-22,1.1351586123314266
2017-03-23,1.0870424337277438
2017-03-24,1.1053837117065115
2017-03-27,1.1836191474307256
2017-03-28,1.1583837051121235
2017-03-29,1.1563986427291388
2017-03-30,1.1427272147747998
2017-03-31,1.124047062154537
2017-04-03,1.309233879572484
2017-04-04,1.1693423684731374
2017-04-05,1.1800983252573116
2017-04-06,1.1740791882577912
2017-04-07,1.2192398767637815
2017-04-10,1.1838744667816241
2017-04-11,1.163745322665651
2017-04-12,1.1608417319230064
2017-04-13,1.2423472728030178
2017-04-17,1.2751087007273751
2017-04-18,1.2889072499746486
2017-04-19,1.330853569808413
2017-04-20,1.4447396337943978
2017-04-24,1.605010870123543
2017-04-25,1.5153135073363246
2017-04-26,1.4800923081340749
2017-04-27,1.4219061236633441
2017-04-28,1.4329273334995982
2017-05-02,1.4309977211369411
2017-05-03,1.4265837996208308
2017-05-04,1.3957126249520855
2017-05-05,1.4100951093111944
2017-05-08,1.405051646913554
2017-05-09,1.3808809867074665
2017-05-10,1.4277073599168486
2017-05-11,1.4106837839141402
2017-05-12,1.4391496168347235
2017-05-15,1.5131950460901178
2017-05-16,1.4396032556911007
2017-05-17,1.4538001019074125
2017-05-18,1.4902849606186575
2017-05-19,1.465849271767149
2017-05-22,1.4898154492414228
2017-05-23,1.5519718048848947
2017-05-24,1.6708956228287004
2017-05-25,1.8002711897810695
2017-05-26,1.8169954122837515
2017-05-29,1.8182599913495896
2017-05-30,1.76004149926105
2017-05-31,1.721347074370583
2017-06-01,1.6728969923779506
2017-06-02,1.6484441183911065
2017-06-05,1.6623341347854146
2017-06-06,1.6302388578465343
2017-06-07,1.5752084672464113
2017-06-08,1.5373833708467393
2017-06-09,1.6340880562738542
2017-06-12,1.6171627677060731
2017-06-13,1.6120799777318378
2017-06-14,1.5970813718473695
2017-06-16,1.524346801519979
2017-06-19,1.4949758145961833
2017-06-20,1.4777300954929902
2017-06-21,1.496362454971193
2017-06-22,1.4845011582802423
2017-06-23,1.4571167938618768
2017-06-26,1.4920911811937099
2017-06-27,1.5143637416991074
2017-06-28,1.456359843967223
2017-06-29,1.440230695949922
2017-06-30,1.4332364185848891
2017-07-03,1.497337345295805
2017-07-04,1.5329107644560014
2017-07-05,1.53835835388526
2017-07-06,1.5288911399295837
2017-07-07,1.5168963618482265
2017-07-10,1.5053104059814508
2017-07-11,1.491858147567975
2017-07-12,1.525249056871225
2017-07-13,1.514164765717018
2017-07-14,1.5060577431181599
2017-07-17,1.4826865651839012
2017-07-18,1.467511541900797
2017-07-19,1.491440354312973
2017-07-20,1.57374407525568
2017-07-21,1.544917696514767
2017-07-24,1.5345715145015912
2017-07-25,1.5104999390173397
2017-07-26,1.4904174745027572
2017-07-27,1.4522550616294
2017-07-28,1.4449509798987712
2017-07-31,1.4244999873190647
2017-08-01,1.4197692720376636
2017-08-02,1.3835633697989171
2017-08-03,1.3485085150699085
2017-08-04,1.3285282257249609
2017-08-07,1.3581914123794032
2017-08-08,1.3865805850846298
2017-08-09,1.410232156961334
2017-08-10,1.3555646587912697
2017-08-11,1.301267549241283
2017-08-14,1.2793960625858452
2017-08-15,1.3204115105237528
2017-08-16,1.313318377053926
2017-08-17,1.3095059574649057
2017-08-18,1.2935174393147773
2017-08-21,1.2786069511260714
2017-08-22,1.2553554327282024
2017-08-23,1.2074183383323525
2017-08-24,1.2544859909542179
2017-08-25,1.274211948105321
2017-08-28,1.0174770265522652
2017-08-29,0.9472812318223662
2017-08-30,0.9114848427338488
2017-08-31,1.014336345112385
2017-09-01,1.000066125274213
2017-09-04,1.0445320829765323
2017-09-05,1.0777891150601873
2017-09-06,1.1622541951122864
2017-09-08,1.7833195177330912
2017-09-11,1.2497235366384636
2017-09-12,1.279366548676548
2017-09-13,1.1878305857190494
2017-09-14,1.237791111367353
2017-09-15,1.2441205483465354
2017-09-18,1.2522471398156094
2017-09-19,1.2296417271309017
2017-09-20,1.688596271818839
2017-09-21,1.5190090514124108
2017-09-22,1.4860426766560513
2017-09-25,1.4158473222834151
2017-09-26,1.4317448439867462
2017-09-27,1.3838264124210846
2017-09-28,1.4443646214164703
2017-09-29,1.4168440319279352
2017-10-02,1.3932286995742245
2017-10-03,1.3348640159770555
2017-10-04,1.3702335662722636
2017-10-05,1.221566684906669
2017-10-06,1.1780782540772246
2017-10-09,1.171967827188474
2017-10-10,1.1829925597477156
2017-10-11,1.2014945959340253
2017-10-13,1.2686650682410252
2017-10-16,1.2775447229392756
2017-10-17,1.3187072925634158
2017-10-18,1.3042954249777887
2017-10-19,1.2523872242890999
2017-10-20,1.2600444225720822
2017-10-23,1.2430858223127457
2017-10-24,1.2246308725863861
2017-10-25,1.212829125075922
2017-10-26,1.2378594918747514
2017-10-27,1.2134985466439772
2017-10-30,1.1762130742308428
2017-10-31,1.2343079145934959
2017-11-01,1.1761750798312545
2017-11-03,1.1176187894549712
2017-11-06,1.0833079478655079
2017-11-07,1.1468504200299805
2017-11-08,1.2442173561508512
2017-11-09,1.2929529339728132
2017-11-10,1.2991292950145241
2017-11-13,1.293632334018788
2017-11-14,1.296750556142539
2017-11-16,1.3229091331168599
2017-11-17,1.3144549035334097
2017-11-21,1.3149813875738834
2017-11-22,1.2210495581373202
2017-11-23,1.2230444947840806
2017-11-24,1.2446624356317941
2017-11-27,1.2864886519221357
2017-11-28,1.2440626317859578
2017-11-29,1.2447960074392954
2017-11-30,1.2334198043814284
2017-12-01,1.2503472338850865
2017-12-04,1.2410268745604556
2017-12-05,1.1653894098339153
2017-12-06,1.0738356980919679
2017-12-07,1.08617524153409
2017-12-08,1.0576768378024357
2017-12-11,1.142211553215779
2017-12-12,1.054295876955614
2017-12-13,1.058824451600466
2017-12-14,1.2596921540966586
2017-12-15,1.128701091736134
2017-12-18,1.1862584848642213
2017-12-19,1.064607617757967
2017-12-20,1.1455702487590358
2017-12-21,1.1148649579027718
2017-12-22,1.1232130046259976
2017-12-26,1.1370437905339696
2017-12-27,1.1335721008289414
2017-12-28,1.1486588457379658
2018-01-02,1.1212976124909777
2018-01-03,1.0664462430223804
2018-01-04,1.0284830451242435
2018-01-05,1.0187787699575905
2018-01-08,0.9904725352582217
2018-01-09,0.9126527300045384
2018-01-10,0.9616755627714078
2018-01-11,0.9014675735534223
2018-01-12,0.8734340404382361
2018-01-15,0.8613913906821424
2018-01-16,0.7896590279134957
2018-01-17,0.7655829868793671
2018-01-18,0.7863767743800372
2018-01-19,0.7786351414682692
2018-01-22,0.7838164516404607
2018-01-23,0.75698219170786
2018-01-24,0.7402605176492723
2018-01-26,0.7412970128460709
2018-01-29,0.777379215937941
2018-01-30,0.8630133690533115
2018-01-31,0.9438201454448202
2018-02-01,1.004749399179148
2018-02-02,0.9056710179527462
2018-02-05,0.8875939707197158
2018-02-06,0.8706309379268208
2018-02-07,0.8417441729992322
2018-02-08,0.8065785411855771
2018-02-09,0.791714990396896
2018-02-14,0.767856880121127
2018-02-15,0.7987430716551721
2018-02-16,0.7307633681859373
2018-02-19,0.7414210491644412
2018-02-20,0.7242729439442266
2018-02-21,0.7013775376541613
2018-02-22,0.7335637325504283
2018-02-23,0.7139397902247305
2018-02-26,0.7042196650748276
2018-02-27,0.7091785686277852
2018-02-28,0.6964766406252642
2018-03-01,0.6947756108393983
2018-03-02,0.7085546281470386
2018-03-05,0.6837848155117344
2018-03-06,0.7933086333682345
2018-03-07,0.8383028997396725
2018-03-08,0.8183577416864516
2018-03-09,0.804841259643158
2018-03-12,0.7922686590831091
2018-03-13,0.7604005389842272
2018-03-14,0.783181721867875
2018-03-15,0.7991259191680874
2018-03-16,0.8069994045565252
2018-03-19,0.8325370487105171
2018-03-20,0.8269958866604842
2018-03-21,0.8586525292008285
2018-03-22,0.8578116903525199
2018-03-23,0.9273721743415195
2018-03-26,0.9302040056695207
2018-03-27,0.8763733457597257
2018-03-28,0.8795754134752268
2018-03-29,0.8220593354390442
2018-04-02,0.7930583610204762
2018-04-03,0.770491831559672
2018-04-04,0.7920385673186022
2018-04-05,0.7399160418821676
2018-04-06,0.7355316704474437
2018-04-09,0.7334661948921375
2018-04-10,0.6980323560844329
2018-04-11,0.723593460485626
2018-04-12,0.7122166256129567
2018-04-13,0.714515547054978
2018-04-16,0.7272760233743626
2018-04-17,0.7224659994071095
2018-04-18,0.6911712995189295
2018-04-19,0.6885592843154821
2018-04-20,0.6889576020943241
2018-04-23,0.6796085315804239
2018-04-24,0.6637436304431042
2018-04-25,0.6980852602303128
2018-04-26,0.7012819050892674
2018-04-27,0.6812335863451675
2018-04-30,0.6738139605830793
2018-05-02,0.6429410269422094
2018-05-03,0.6600335822201855
2018-05-04,0.6757831449805018
2018-05-07,0.6677577818600863
2018-05-08,0.6360533488827057
2018-05-09,0.6291625703442342
2018-05-10,0.6363973041622596
2018-05-11,0.6482624773517462
2018-05-14,0.6257858033725878
2018-05-15,0.6317071665940978
2018-05-16,0.6533517302661569
2018-05-17,0.7098817165768473
2018-05-18,0.7815515984149703
2018-05-21,0.8781299858318193
2018-05-22,0.9346154101716652
2018-05-23,1.2430096621784192
2018-05-24,1.3418528241403398
2018-05-25,1.3674125100871122
2018-05-28,1.355545932338567
2018-05-29,1.2933585099061768
2018-05-30,1.3158900661479946
2018-06-01,1.3222007014079904
2018-06-04,1.3998998341719442
2018-06-05,1.5440253125696342
2018-06-06,1.7711459102411646
2018-06-07,1.8021531983809402
2018-06-08,2.1036244405410662
2018-06-11,2.2368558617942886
2018-06-12,2.36936717121921
2018-06-13,2.5771677384342437
2018-06-14,2.599199028960406
2018-06-15,2.6242507169906277
2018-06-18,2.7604607805854724
2018-06-19,2.6232127406651147
2018-06-20,2.744228116751537
2018-06-21,2.567245702692924
2018-06-22,3.1455357547683334
2018-06-25,2.954636479171147
2018-06-26,2.8062498349957097
2018-06-27,2.6568608446722255
2018-06-28,2.678995252340145
2018-06-29,2.682049576752049
2018-07-02,2.597842692930766
2018-07-03,2.458907050332728
2018-07-04,2.292375076741372
2018-07-05,2.2940444462503744
2018-07-06,2.1800145632585726
2018-07-10,2.0830570623153517
2018-07-11,2.0141451465210323
2018-07-12,2.0514580622685417
2018-07-13,1.6598344324364713
2018-07-16,1.8569872631362747
2018-07-17,1.8989668844006629
2018-07-18,1.9700111671119314
2018-07-19,2.0243983728968056
2018-07-20,1.9810977892453598
2018-07-23,1.9590062179199053
2018-07-24,1.976664292036388
2018-07-25,1.8968502632588955
2018-07-26,1.783095307511912
2018-07-27,1.7809716584540893
2018-07-30,1.8069276984431242
2018-07-31,1.754485074596335
2018-08-01,1.7791591891677192
2018-08-02,1.7296257160135153
2018-08-03,1.787211014325017
2018-08-06,1.7941775001641171
2018-08-07,1.700255452526368
2018-08-08,1.5249163984796623
2018-08-09,1.5466105877882574
2018-08-10,1.50071572507754
2018-08-13,1.5093170368118767
2018-08-14,1.4940744864933073
2018-08-15,1.5228078263229106
2018-08-16,1.560491696796544
2018-08-17,1.5245655214631304
2018-08-20,1.4887237001220068
2018-08-21,1.5282656789294524
2018-08-22,1.4353822136568124
2018-08-23,1.452037104470371
2018-08-24,1.4739536273989986
2018-08-27,1.4333327770409032
2018-08-28,1.4775351312756748
2018-08-29,1.424382959033038
2018-08-30,1.3812289343833535
2018-08-31,1.4094911396132297
2018-09-03,1.3830706425699675
2018-09-04,1.337414064157649
2018-09-05,1.32159747856308
2018-09-06,1.3802670473641252
2018-09-10,1.368429073934638
2018-09-11,1.275680151055472
2018-09-12,1.302737849101185
2018-09-13,1.2700584305407683
2018-09-14,1.2501378935318692
2018-09-17,1.1998155563729536
2018-09-18,1.2228623435105754
2018-09-19,1.247517305821856
2018-09-20,1.253811632269529
2018-09-21,1.2299149477034115
2018-09-24,1.1952170938316211
2018-09-25,1.2475201827143294
2018-09-26,1.1884987119329105
2018-09-27,1.1279951511060957
2018-09-28,1.0026187679443512
2018-10-01,1.0372459814970036
2018-10-02,1.0152112100418729
2018-10-03,1.0010436562975267
2018-10-04,0.9690427447417321
2018-10-05,0.9270590817032733
2018-10-08,0.9453264889173489
2018-10-09,1.042923896278291
2018-10-10,1.0704915822081063
2018-10-11,1.0242969656769223
2018-10-15,0.9936184335052775
2018-10-16,0.9976314500861028
2018-10-17,0.9651700552615943
2018-10-18,0.9683454810944666
2018-10-19,0.9406709975091532
2018-10-22,0.9301843594718874
2018-10-23,0.8808538979319144
2018-10-24,0.8614423917110346
2018-10-25,0.8619881040736007
2018-10-26,0.8382847334799635
2018-10-29,0.8872397603458776
2018-10-30,0.940671903393329
2018-10-31,0.9574557822581404
2018-11-01,1.0615421781359238
2018-11-05,1.0812550715951987
2018-11-06,1.0747570852836983
2018-11-07,1.048069989479639
2018-11-08,1.0801353886038139
2018-11-09,1.1188963847985802
2018-11-12,1.1092300497947434
2018-11-13,1.0856760864532353
2018-11-14,1.0089826607686725
2018-11-16,1.0083180728473664
2018-11-19,1.002954157822704
2018-11-21,0.9705104909676482
2018-11-22,0.9677552454208369
2018-11-23,0.920788005810665
2018-11-26,0.9197316479108523
2018-11-27,0.9053430970807635
2018-11-28,0.925317990658682
2018-11-29,0.9131088638840036
2018-11-30,0.8571442583562036
2018-12-03,0.9196222045439183
2018-12-04,0.9760756562878743
2018-12-05,0.9861525302637436
2018-12-06,0.9149896579822707
2018-12-07,1.0372942218951775
2018-12-10,1.0321271954046072
2018-12-11,0.9935017579204058
2018-12-12,0.978936585891423
2018-12-13,0.9237292610782643
2018-12-14,0.8482053378656171
2018-12-17,0.8265094813139051
2018-12-18,0.7849988393850403
2018-12-19,0.7950796130208002
2018-12-20,0.8155524609141857
2018-12-21,0.90616610965349
2018-12-26,0.878915780835285
2018-12-27,0.8101642108919636
2018-12-28,0.7376639201818915
2019-01-02,0.698413496989048
2019-01-03,0.7881092472596605
2019-01-04,0.9855106468419393
2019-01-07,0.8958757788990543
2019-01-08,0.8577717246354041
2019-01-09,0.7000253346023937
2019-01-10,0.6249445341281683
2019-01-11,0.5815300900154805
2019-01-14,0.5608519516826406
2019-01-15,0.5799551120050166
2019-01-16,0.6088821344154219
2019-01-17,0.5949401018188035
2019-01-18,0.5442019275021592
2019-01-21,0.5176509160051764
2019-01-22,0.6987675486419772
2019-01-23,0.835801184579028
2019-01-24,0.9022104753584633
2019-01-28,0.8237725150586066
2019-01-29,0.7947863753939493
2019-01-30,0.6181371057939254
2019-01-31,0.5577150720388203
2019-02-01,0.5850246073637853
2019-02-04,0.5944236203666369
2019-02-05,0.588454275157311
2019-02-06,0.5663285374110777
2019-02-07,0.6374778330313264
2019-02-08,0.5798288816244068
2019-02-11,0.5989190038136443
2019-02-12,1.2697942938510856
2019-02-13,0.6944429549752064
2019-02-14,0.7212804381774036
2019-02-15,0.5999852834114626
2019-02-18,0.6973757836916306
2019-02-19,0.7263057505187311
2019-02-20,0.7655778150048148
2019-02-21,0.760271473734928
2019-02-22,0.7563054780478582
2019-02-25,0.7925704865089341
2019-02-26,0.7344962596570319
2019-02-27,0.8496839007146422
2019-02-28,0.9918683958600155
2019-03-01,0.9344304459848889
2019-03-06,0.9495044184273602
2019-03-07,0.9024882857762339
2019-03-08,0.9141147561574888
2019-03-11,0.9086549924250875
2019-03-12,0.8962309990024163
2019-03-13,0.8923575162293769
2019-03-14,0.9196251617386291
2019-03-15,0.9942185172253565
2019-03-18,0.9995911465844156
2019-03-19,0.9625028142674575
2019-03-20,0.95244957923595
2019-03-21,1.0206414040551892
2019-03-22,0.9633788385756573
2019-03-25,0.9578824273072566
2019-03-26,0.9250135873335241
2019-03-27,0.8709083929421013
2019-03-28,0.8245859688658428
2019-03-29,0.8251014148149202
2019-04-01,0.8324412019598589
2019-04-02,0.8201379117661933
2019-04-03,0.8211905490970836
2019-04-04,0.8318094105300138
2019-04-05,0.8650808668336067
2019-04-08,0.891698598967976
2019-04-09,0.8657484683529593
2019-04-10,0.8509402166515416
2019-04-11,0.8303660447610927
2019-04-12,0.8188292494890114
2019-04-15,0.7983887736329051
2019-04-16,0.7624979350608471
2019-04-17,0.7432225376184799
2019-04-18,0.8391605727627954
2019-04-22,0.8635536409947886
2019-04-23,0.868621806260393
2019-04-24,1.0660973250895107
2019-04-25,1.0571891329660223
2019-04-26,1.0456679106389417
2019-04-29,0.9711625935156021
2019-04-30,1.0220658016104591
2019-05-02,1.0290548864513633
2019-05-03,0.9168876377522188
2019-05-06,0.9251083368605346
2019-05-07,0.8934864462531328
2019-05-08,0.8587385206314793
2019-05-09,0.8264438443331286
2019-05-10,0.8181503057762907
2019-05-13,0.7769636644171996
2019-05-14,0.8090637302635791
2019-05-15,0.8332638837774274
2019-05-16,0.8043086386487185
2019-05-17,0.8028514357697545
2019-05-20,0.7814116863333003
2019-05-21,0.7402651676707823
2019-05-22,0.7151826700948758
2019-05-23,0.7780534957991481
2019-05-24,0.7563103914653068
2019-05-27,0.7915398217920685
2019-05-28,0.7541270461606158
2019-05-29,0.8988924638864151
2019-05-30,1.0022664732999582
2019-05-31,0.8868344703300033
2019-06-03,0.8876362534876838
2019-06-04,0.8624340734114379
2019-06-05,0.8634783831320852
2019-06-06,0.8991254359662246
2019-06-07,0.8511477417257817
2019-06-10,0.860604677374871
2019-06-11,0.8453329013743809
2019-06-12,0.8578420594838152
2019-06-13,0.8368705563730899
2019-06-14,0.7972070742562183
2019-06-17,0.8896172617641843
2019-06-18,1.1613412222873511
2019-06-19,1.3690725256454046
2019-06-21,1.734042832851853
2019-06-24,1.5699362426769807
2019-06-25,0.9347260550767531
2019-06-26,0.8557315097831475
2019-06-27,0.6790676397859856
2019-06-28,0.6611180972949894
2019-07-01,0.6126779250396169
2019-07-02,0.6392132660877412
2019-07-03,0.7703946991870998
2019-07-04,0.8581758733303213
2019-07-05,0.9300394895388314
2019-07-08,0.9969397579977325
2019-07-10,1.2083256927651471
2019-07-11,1.2545062189412397
2019-07-12,1.727540658315149
2019-07-15,1.4190497409370135
2019-07-16,1.3905047720470813
2019-07-17,1.406978847368337
2019-07-18,1.7567026865864155
2019-07-19,1.9387557235135269
2019-07-22,2.0392446231642696
2019-07-23,1.805335325007051
2019-07-24,1.8808114085049341
2019-07-25,1.726142510959196
2019-07-26,1.642300723329255
2019-07-29,1.5441239918459222
2019-07-30,1.433955758916499
2019-07-31,1.1710951443703408
2019-08-01,1.0308372417088572
2019-08-02,0.9796996634869751
2019-08-05,0.9060382113265023
2019-08-06,0.8249474750058912
2019-08-07,0.7887344984429093
2019-08-08,0.7398543322658706
2019-08-09,0.7030348162460403
2019-08-12,0.6696314404394937
2019-08-13,0.6333180408409571
2019-08-14,0.6119371334602686
2019-08-15,0.5926079856587644
2019-08-16,0.5834348197859303
2019-08-19,0.583094756290941
2019-08-20,0.5780538533992619
2019-08-21,0.6078512732291931
2019-08-22,0.6066258104876585
2019-08-23,0.5532526676664016
2019-08-26,0.5450022012262519
2019-08-27,0.536630507773781
2019-08-28,0.5034075909299501
2019-08-29,0.5041137730929794
2019-08-30,0.48827799409782735
2019-09-02,0.4681487270123656
2019-09-03,0.45795381015806436
2019-09-04,0.44518754412287065
2019-09-05,0.45770935528904344
2019-09-06,0.40465373631105694
2019-09-09,0.41537807283027944
2019-09-10,0.43157636986284487
2019-09-11,0.45188057729379094
2019-09-12,0.6433894560785676
2019-09-13,0.5395768009635283
2019-09-16,0.5145625503263704
2019-09-17,0.49980067614515705
2019-09-18,0.4826870954106766
2019-09-19,0.4864480646898508
2019-09-20,0.5276587891885626
2019-09-23,0.5059978390001891
2019-09-24,0.5099318439431615
2019-09-25,0.4898069573848357
2019-09-26,0.5300074295255386
2019-09-27,0.4324373817279662
2019-09-30,0.37505575309535094
2019-10-01,0.4159668415637449
2019-10-02,0.46359980182713695
2019-10-03,0.4729980918899792
2019-10-04,0.4626516761349034
2019-10-07,0.45281937471771627
2019-10-08,0.4564244990162341
2019-10-09,0.440452312284583
2019-10-10,0.44116935228039494
2019-10-11,0.42802823660551664
2019-10-14,0.40774901729793206
2019-10-15,0.410911474346198
2019-10-16,0.4201502027523098
2019-10-17,0.4412386492536733
2019-10-18,0.7968402693273224
2019-10-21,0.4668530848281459
2019-10-22,0.46774736016154167
2019-10-23,0.46114774811165854
2019-10-24,0.4348120611886276
2019-10-25,0.4350749557252759
2019-10-28,0.4365214776115902
2019-10-29,0.41681902292163986
2019-10-30,0.4306380066868679
2019-10-31,0.5710919718808853
2019-11-01,0.9259990711208759
2019-11-04,1.1317245804200737
2019-11-05,0.954771693608683
2019-11-06,1.0462432969625866
2019-11-07,1.0525860766413961
2019-11-08,0.831961268115107
2019-11-11,0.7390716464483365
2019-11-12,0.6472788482391828
2019-11-13,0.7190159777944033
2019-11-14,0.7362065734749542
2019-11-18,0.6764704646902383
2019-11-19,0.6488490354249636
2019-11-21,0.6723443131196535
2019-11-22,0.6844829210417832
2019-11-25,0.7856773582030457
2019-11-26,0.8117429292770211
2019-11-27,0.8133897772446033
2019-11-28,0.8223770022827797
2019-11-29,0.79891683311108
2019-12-02,0.7671093353397486
2019-12-03,0.7794066994811629
2019-12-04,0.7818585777762114
2019-12-05,0.7709981865345445
2019-12-06,0.7815945554098652
2019-12-09,0.75473297069709
2019-12-10,0.7775220334524482
2019-12-11,0.7526491367303393
2019-12-12,0.7838238815536078
2019-12-13,0.7774807917514266
2019-12-16,0.7819186820138571
2019-12-17,0.7464956389199083
2019-12-18,0.6336575888343137
2019-12-19,0.5966012890570587
2019-12-20,0.6226423615203863
2019-12-23,0.5940237411477258
2019-12-26,0.5556562551726799
2019-12-27,0.5843462134260791
2019-12-30,0.5231754648302097
2020-01-02,0.501766177617778
2020-01-03,0.48830103612899545
2020-01-06,0.47903721131894944
2020-01-07,0.4588938564916573
2020-01-08,0.49036516533531094
2020-01-09,0.48950946793630123
2020-01-10,0.5285808801197691
2020-01-13,0.5147433128338338
2020-01-14,0.5625020121765587
2020-01-15,0.5437886670264005
2020-01-16,0.5697274302881491
2020-01-17,0.6255384381911284
2020-01-20,0.5992861054399831
2020-01-21,0.6987568044763488
2020-01-22,0.7246393470105239
2020-01-23,0.778328741263909
2020-01-24,0.8326673812442789
2020-01-27,0.825541246727733
2020-01-28,0.8742231649074927
2020-01-29,0.941820394557209
2020-01-30,0.9425428214962178
2020-01-31,0.9305432029360557
2020-02-03,1.3585537326157437
2020-02-04,1.5482281549635877
2020-02-05,1.6969167602225412
2020-02-06,1.6722108600140109
2020-02-07,1.6177701731230336
2020-02-10,1.5520936846134676
2020-02-11,1.5452440048962914
2020-02-12,1.471824813061913
2020-02-13,1.3660427308727934
2020-02-14,1.2352646599532504
2020-02-17,1.1430214409940005
2020-02-18,1.1593774167774786
2020-02-19,1.0797153377180755
2020-02-20,1.0652368440129778
2020-02-21,1.0570777123141146
2020-02-26,1.045815004923483
2020-02-27,0.9551576109788151
2020-02-28,0.9300728443641945
2020-03-02,1.0369740314843494
2020-03-03,1.1054126491307423
2020-03-04,1.6628519060752256
2020-03-05,1.7666395557890429
2020-03-06,1.5311816976088277
2020-03-09,1.3330930720920877
2020-03-10,1.2289465303737819
2020-03-11,1.1840512701590087
2020-03-12,1.6096268049609666
2020-03-13,2.4851606469225165
2020-03-16,2.4547498545558617
2020-03-17,2.342658913337394
2020-03-18,2.503680122188729
2020-03-19,2.560845710836858
2020-03-20,2.4830475920562565
2020-03-23,2.4132681142664336
2020-03-24,2.4365450783162457
2020-03-25,2.4644590830169286
2020-03-26,2.4439927309774054
2020-03-27,2.4185207358212413
2020-03-30,2.365003015122986
2020-03-31,2.231978188105932
2020-04-01,2.089322284460014
2020-04-02,2.1231237229306026
2020-04-03,2.04562891702305
2020-04-06,1.9558798936705015
2020-04-07,1.9882125548247043
2020-04-08,1.9592259548928117
2020-04-09,1.8894654324897515
2020-04-13,1.8185289195987915
2020-04-14,1.702634828826225
2020-04-15,1.613892917287943
2020-04-16,1.521181011154359
2020-04-17,1.4591397941447934
2020-04-20,1.5350518402530253
2020-04-22,1.4259226389819524
2020-04-23,1.3899152480398445
2020-04-24,1.2826662751113804
2020-04-27,1.2034586345418163
2020-04-28,1.1921756357625717
2020-04-29,1.185590993794933
2020-04-30,1.1017101487639582
2020-05-04,1.0920578488097685
2020-05-05,1.1025330128868067
2020-05-06,1.0925050294758811
2020-05-07,1.0595206350537574
2020-05-08,1.019575894988435
2020-05-11,1.0854977141738626
2020-05-12,1.1604106864757027
2020-05-13,1.0877019861226838
2020-05-14,1.139084835272176
2020-05-15,1.0983381609436385
2020-05-18,1.0292706324055048
2020-05-19,1.0080979192165405
2020-05-20,0.986393278940814
2020-05-21,0.9334642182950006
2020-05-22,0.8878841221376583
2020-05-25,0.9113555271180221
2020-05-26,0.8186308256278807
2020-05-27,0.737099830175462
2020-05-28,0.7047333599921812
2020-05-29,0.691441255163487
2020-06-01,0.6587827917028848
2020-06-02,0.8167059621545398
2020-06-03,0.8689283781961461
2020-06-04,0.9232497427351201
2020-06-05,0.9824285051912754
2020-06-08,0.9675137724859304
2020-06-09,0.9707578819660488
2020-06-10,1.0958387325550318
2020-06-12,1.0516838803262807
2020-06-15,1.089970710686756
2020-06-16,1.1640720039358454
2020-06-17,1.1435113625919597
2020-06-18,1.0992178171526332
2020-06-19,1.0337677959675455
2020-06-22,0.953664356975042
2020-06-23,0.930155044457998
2020-06-24,1.0569052550123386
2020-06-25,1.040116847076728
2020-06-26,1.0955607596808612
2020-06-29,1.1348410287584958
2020-06-30,1.325383954639052
2020-07-01,1.2429889963426686
2020-07-02,1.2188774097962116
2020-07-03,1.123233822251242
2020-07-06,1.2306799165557303
2020-07-07,1.0382570089815162
2020-07-08,0.9969157853459584
2020-07-09,1.3719315861228405
2020-07-10,1.931234854639557
2020-07-13,1.3708198708235853
2020-07-14,1.3523586202733655
2020-07-15,1.4379535964858403
2020-07-16,1.363032772294688
2020-07-17,1.3295273829735343
2020-07-20,1.3590128532695376
2020-07-21,1.2910173517745602
2020-07-22,1.4189894593528871
2020-07-23,1.659999667434629
2020-07-24,1.6125106962489284
2020-07-27,1.7118614125451443
2020-07-28,1.4496439827648189
2020-07-29,1.2473596252628998
2020-07-30,1.177449605462711
2020-07-31,1.0931457042358552
2020-08-03,1.0271140301730124
2020-08-04,1.0479268952317957
2020-08-05,1.0608832779612958
2020-08-06,1.0110708887519815
2020-08-07,0.9875593934804741
2020-08-10,0.938713092154133
2020-08-11,0.9898773582366169
2020-08-12,0.9223411624986764
2020-08-13,0.8710830377938061
2020-08-14,1.0155046874648288
2020-08-17,0.9875057474998744
